incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
299532,2015-03-01,Michigan,Detroit,0,1,Shot - Wounded/Injured,42.4296,-83.0597,,0::15,0::Teen 12-17,0::Male,,0::Injured,0::Victim
299534,2015-03-01,Florida,Lee County,0,0,Shots Fired - No Injuries||Non-Shooting Incident,26.6606,-81.8406,,,,,,,
300677,2015-03-01,Iowa,Des Moines,1,0,"Shot - Dead (murder, accidental, suicide)",41.5325,-93.6099,,0::35||1::30,0::Adult 18+||1::Adult 18+,0::Male||1::Male,1::Neighbor,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
300056,2015-03-01,Wisconsin,Milwaukee,0,0,Shots Fired - No Injuries,43.1199,-88.0074,,,,,,,
300060,2015-03-01,Wisconsin,Milwaukee,0,1,Shot - Wounded/Injured,43.1779,-88.0025,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
299890,2015-03-01,Virginia,Martinsville,0,1,Shot - Wounded/Injured||Possession of gun by felon or prohibited person,36.6805,-79.8761,,0::19||1::38,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
300067,2015-03-01,Alabama,Tuscaloosa,0,1,Shot - Wounded/Injured,33.1849,-87.5885,,0::20||1::28,0::Adult 18+||1::Adult 18+,1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
301558,2015-03-01,Iowa,Waterloo,0,0,Shots Fired - No Injuries,42.5135,-92.3406,,,,,,,
300094,2015-03-01,Georgia,Augusta,0,0,Non-Shooting Incident||Drug involvement||Possession (gun(s) found during commission of other crimes),33.4737,-82.0869,1.0,0::29,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
299541,2015-03-01,Florida,Panama City,0,0,"Shots Fired - No Injuries||Non-Shooting Incident||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury",30.1821,-85.66,,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
299710,2015-03-01,Georgia,Lawrenceville,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Suicide^||Attempted Murder/Suicide (one variable unsuccessful)||Domestic Violence",33.9955,-84.0683,,0::61||1::66,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Family,0::Injured||1::Killed,0::Victim||1::Subject-Suspect
300755,2015-03-01,North Dakota,Bismarck,0,0,Shots Fired - No Injuries,46.8055,-100.802,,0::32,0::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Unharmed,0::Victim||1::Subject-Suspect
299497,2015-03-01,Georgia,Atlanta,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,33.8133,-84.4691,,1::26,1::Adult 18+,0::Male||1::Male,1::Armed Robbery,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
300172,2015-03-01,Texas,Houston,1,0,"Shot - Dead (murder, accidental, suicide)||Bar/club incident - in or around establishment",29.9963,-95.4812,1.0,,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
299623,2015-03-01,Texas,Benbrook,2,0,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide",32.6871,-97.4393,,0::43||1::43,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Killed,0::Subject-Suspect||1::Victim
300209,2015-03-01,South Carolina,Aiken,0,0,"Shots fired, no action (reported, no evidence found)",33.573,-81.7262,,,,,,,
300635,2015-03-01,Louisiana,Folsom,1,0,"Shot - Dead (murder, accidental, suicide)||Defensive Use||Defensive Use - Victim stops crime||Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator||Defensive Use - Stand Your Ground/Castle Doctrine established||Domestic Violence",,,1.0,1::65,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Significant others - current or former,"0::Unharmed||1::Killed, Unharmed",0::Victim||1::Subject-Suspect
300229,2015-03-01,South Carolina,Summerville,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,32.9602,-80.1576,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
301186,2015-03-01,North Dakota,McKenzie County,0,0,Shots Fired - No Injuries,47.6452,-103.521,,0::28,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
300251,2015-03-01,Texas,Aransas Pass,0,0,Shots Fired - No Injuries,27.9158,-97.1617,,,,,,,
300138,2015-03-01,Georgia,Athens,0,0,Non-Shooting Incident||Road rage||Brandishing/flourishing/open carry/lost/found,33.9039,-83.3373,1.0,0::29||1::24,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Unharmed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
300790,2015-03-01,Illinois,Champaign,0,0,Shots Fired - No Injuries||Drug involvement,40.1383,-88.2771,1.0,0::19,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
300255,2015-03-01,Texas,Fort Worth,0,1,Shot - Wounded/Injured,32.7741,-97.3889,,1::34,1::Adult 18+,1::Female,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
