incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
95289,2014-01-01,Michigan,Muskegon,0,0,Shots Fired - No Injuries,43.2301,-86.2514,,,0::Adult 18+,0::Female,,0::Unharmed,0::Victim
92307,2014-01-01,Wisconsin,Milwaukee,0,1,Shot - Wounded/Injured,43.1027,-87.9752,,0::28,0::Adult 18+,0::Male,,0::Injured,0::Victim
92519,2014-01-01,Tennessee,Humboldt,0,0,Shots Fired - No Injuries,35.8255,-88.9093,,0::26,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
95244,2014-01-01,Virginia,Chesapeake,0,0,Shots Fired - No Injuries,36.7515,-76.3443,,,,,,,0::Victim
92251,2014-01-01,Ohio,Cleveland,0,1,Shot - Wounded/Injured,41.4515,-81.7724,,0::50,0::Adult 18+||1::Adult 18+,0::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
217091,2014-01-01,Arizona,Phoenix,0,0,TSA Action,33.4347,-112.006,,,,,,,
92512,2014-01-01,Florida,Riviera Beach,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Domestic Violence",26.7875,-80.0714,,0::27||1::29||2::25,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,,0::Killed||1::Injured||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect
95236,2014-01-01,Texas,San Antonio,0,1,Shot - Wounded/Injured,29.4769,-98.51299999999999,,0::9,0::Child 0-11,0::Female,,0::Injured,0::Victim
92248,2014-01-01,Virginia,Russell County,1,0,"Shot - Dead (murder, accidental, suicide)",36.9303,-82.2722,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
165411,2014-01-01,Texas,Corpus Christi,0,1,Shot - Wounded/Injured||Domestic Violence,27.7515,-97.4432,,0::42||1::27,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
92400,2014-01-01,New Jersey,Jersey City,0,1,Shot - Wounded/Injured,40.7214,-74.0701,,0::41||1::63,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
