incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
533013,2016-04-01,Tennessee,Memphis,0,1,Shot - Wounded/Injured||Child Involved Incident||Child injured (not child shooter),35.0535,-89.9019,,0::3,0::Child 0-11,0::Male,,0::Injured,0::Victim
533091,2016-04-01,Ohio,Cleveland,1,0,"Shot - Dead (murder, accidental, suicide)||Armed robbery with injury/death and/or evidence of DGU found",41.4602,-81.6536,1.0,0::22||1::29,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
533596,2016-04-01,Massachusetts,New Bedford,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),41.6408,-70.9396,1.0,0::46,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
536980,2016-04-01,Minnesota,Hanley Falls,0,0,Non-Shooting Incident||Drug involvement||Criminal act with stolen gun||Possession of gun by felon or prohibited person||Brandishing/flourishing/open carry/lost/found||Stolen/Illegally owned gun{s} recovered during arrest/warrant,44.6882,-95.6603,1.0,,,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
533943,2016-04-01,Maryland,Severn,1,0,"Shot - Dead (murder, accidental, suicide)",39.1241,-76.7032,,0::31||1::22,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed,0::Victim||1::Subject-Suspect
548083,2016-04-01,New Hampshire,Rochester,0,0,"Shots fired, no action (reported, no evidence found)",43.2681,-70.9918,,,,,,,
533604,2016-04-01,Massachusetts,Boston,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Brandishing/flourishing/open carry/lost/found,42.3144,-71.0877,1.0,0::28,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
533634,2016-04-01,Alaska,Willow,0,1,Shot - Wounded/Injured||Defensive Use||Defensive Use - Victim stops crime,62.3163,-150.232,3.0,0::42||1::28||2::26,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Injured||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
533976,2016-04-01,New Jersey,Paterson,0,1,Shot - Wounded/Injured,40.9275,-74.1588,,0::27,0::Adult 18+,0::Male,,0::Injured,0::Victim
533237,2016-04-01,Virginia,Culpeper,0,0,Shots Fired - No Injuries,38.4768,-77.9931,,0::16,0::Teen 12-17,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
533631,2016-04-01,Oregon,Medford,1,0,"Shot - Dead (murder, accidental, suicide)",42.285,-122.83,,0::23||1::26,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
533650,2016-04-01,Oregon,Sweet Home,0,0,"Shots Fired - No Injuries||Non-Aggression Incident||Child Involved Incident||Child picked up & fired gun||School Incident||Gun at school, no death/injury - elementary/secondary school||Criminal act with stolen gun||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant",44.3976,-122.725,1.0,0::10,0::Child 0-11,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
626484,2016-04-01,Colorado,Grand Junction,0,0,Non-Shooting Incident||Gun(s) stolen from owner,39.069,-108.491,1.0,,,,,,
533214,2016-04-01,Pennsylvania,Pittsburgh,1,0,"Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)||Possession of gun by felon or prohibited person",40.459,-80.0069,1.0,0::27||1::24,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Arrested,0::Victim||1::Subject-Suspect
537010,2016-04-01,Montana,Black Eagle,0,0,Non-Shooting Incident||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )||Brandishing/flourishing/open carry/lost/found,47.5272,-111.28,1.0,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
532875,2016-04-01,New Jersey,Plainfield,1,0,"Shot - Dead (murder, accidental, suicide)",40.6171,-74.4113,,0::29,0::Adult 18+,0::Male,,0::Killed,0::Victim
532950,2016-04-01,New Mexico,Albuquerque,3,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Institution/Group/Business||Domestic Violence",35.1342,-106.588,1.0,0::24||2::31||3::58,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,3::Family,0::Killed||1::Injured||2::Killed||3::Killed,0::Victim||1::Victim||2::Victim||3::Subject-Suspect
532670,2016-04-01,Texas,Houston,0,2,Shot - Wounded/Injured,29.6775,-95.5566,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured,0::Subject-Suspect||1::Subject-Suspect
532684,2016-04-01,Texas,Harris (county),0,1,Shot - Wounded/Injured,29.9825,-95.436,,,0::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
532713,2016-04-01,Louisiana,New Orleans,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,29.9511,-90.0715,,0::46,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,1::Armed Robbery||2::Armed Robbery||3::Armed Robbery,0::Injured||1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect
532707,2016-04-01,Louisiana,New Orleans,0,1,Non-Shooting Incident||Pistol-whipping,30.0185,-90.0218,,0::27,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,1::Armed Robbery||2::Armed Robbery,0::Injured||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
