incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
121491,2014-04-01,Connecticut,Lebanon,0,0,Domestic Violence||Brandishing/flourishing/open carry/lost/found,41.6305,-72.2445,,1::30,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Unharmed||1::Unharmed,0::Victim||1::Subject-Suspect
180721,2014-04-01,Oklahoma,Oklahoma City,0,0,TSA Action,35.3953,-97.5966,,,,,,,
121238,2014-04-01,North Carolina,Greensboro,0,0,"Shots fired, no action (reported, no evidence found)",36.1273,-79.7665,,0::37,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
124075,2014-04-01,New York,Brooklyn,0,0,Shots Fired - No Injuries||Armed robbery with injury/death and/or evidence of DGU found,40.7096,-73.9589,,0::49,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male,,0::Unharmed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
121236,2014-04-01,Oklahoma,Tulsa,0,1,Shot - Wounded/Injured,36.2758,-95.8483,,0::25||1::23,0::Adult 18+||1::Adult 18+,0::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
123188,2014-04-01,Minnesota,Hastings,0,0,Brandishing/flourishing/open carry/lost/found||Road rage,44.7443,-92.8514,,1::27,0::Adult 18+||1::Adult 18+,0::Male,,0::Unharmed||1::Unharmed,0::Victim||1::Subject-Suspect
121090,2014-04-01,Oklahoma,Porter,1,0,"Shot - Dead (murder, accidental, suicide)",35.8709,-95.5225,,,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
123115,2014-04-01,Kentucky,Lexington,0,0,Armed robbery with injury/death and/or evidence of DGU found||Implied Weapon,38.0356,-84.3872,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Unharmed,0::Victim||1::Subject-Suspect
121086,2014-04-01,Arkansas,Trumann,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",35.6775,-90.5129,,0::27||1::21,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
121539,2014-04-01,Texas,Houston,1,0,"Shot - Dead (murder, accidental, suicide)",29.6469,-95.24600000000001,,,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
199306,2014-04-01,Maine,Augusta,0,0,Drug involvement||Home Invasion||Home Invasion - No death or injury||Armed robbery with injury/death and/or evidence of DGU found||Implied Weapon,44.3282,-69.7811,,2::29||3::25||4::26,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed,0::Victim||1::Victim||2::Subject-Suspect||3::Subject-Suspect||4::Subject-Suspect
120926,2014-04-01,California,Fresno,0,0,Gang involvement||Possession (gun(s) found during commission of other crimes),36.7842,-119.88,,0::24,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
121512,2014-04-01,Georgia,Senoia,0,1,Shot - Wounded/Injured,33.2524,-84.57,,1::36,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
180722,2014-04-01,Washington,Seattle,0,0,TSA Action,47.4435,-122.296,,,,,,,
120924,2014-04-01,California,San Francisco,0,0,Armed robbery with injury/death and/or evidence of DGU found,37.7434,-122.42,,,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Unharmed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
122064,2014-04-01,Louisiana,Monroe,0,0,Shots Fired - No Injuries||Armed robbery with injury/death and/or evidence of DGU found,32.512,-92.069,,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Female||1::Female||2::Male||3::Male,,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Victim||2::Subject-Suspect||3::Subject-Suspect
121035,2014-04-01,Illinois,Chicago,0,3,Shot - Wounded/Injured||Possession (gun(s) found during commission of other crimes)||Brandishing/flourishing/open carry/lost/found,41.7536,-87.5626,,0::51||1::5||2::3,0::Adult 18+||1::Child 0-11||2::Child 0-11,0::Female,,0::Injured||1::Injured||2::Injured,0::Victim||1::Victim||2::Victim
121151,2014-04-01,Kentucky,Lexington,0,0,Armed robbery with injury/death and/or evidence of DGU found,38.051,-84.5525,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Unharmed,0::Victim||1::Subject-Suspect
121926,2014-04-01,Delaware,Smyrna,0,0,Armed robbery with injury/death and/or evidence of DGU found||Implied Weapon,39.2825,-75.5941,,0::32,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
121010,2014-04-01,Illinois,Chicago,0,1,Shot - Wounded/Injured,41.9654,-87.6548,,1::31,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
180714,2014-04-01,Florida,Fort Myers,0,0,TSA Action,26.4889,-81.7035,,,,,,,
121143,2014-04-01,Minnesota,Saint Cloud,0,0,Armed robbery with injury/death and/or evidence of DGU found||Brandishing/flourishing/open carry/lost/found,45.5529,-94.2085,,,,,,,0::Victim
121885,2014-04-01,Texas,Laredo,0,0,"Shots fired, no action (reported, no evidence found)",27.5309,-99.5015,,,,,,,
121007,2014-04-01,Texas,Houston,0,0,Armed robbery with injury/death and/or evidence of DGU found||Brandishing/flourishing/open carry/lost/found,29.8977,-95.447,,,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Unharmed||1::Unharmed||2::Unharmed,0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect
180713,2014-04-01,Florida,Miami,0,0,TSA Action,25.7968,-80.2762,,,,,,,
121138,2014-04-01,Tennessee,Nashville,0,1,Armed robbery with injury/death and/or evidence of DGU found||Pistol-whipping,36.1743,-86.7874,,1::50||2::29,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Injured||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
121336,2014-04-01,New York,Jamestown,0,0,Armed robbery with injury/death and/or evidence of DGU found,42.1082,-79.2218,,,0::Adult 18+||1::Adult 18+,1::Male,,0::Unharmed||1::Unharmed,0::Victim||1::Subject-Suspect
120898,2014-04-01,Washington,Spokane,0,1,Shot - Wounded/Injured,47.6831,-117.359,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
174134,2014-04-01,California,Compton,1,0,"Shot - Dead (murder, accidental, suicide)",33.8874,-118.262,,0::36,0::Adult 18+,0::Male,,0::Killed,0::Victim
121124,2014-04-01,Maryland,Baltimore,0,0,Armed robbery with injury/death and/or evidence of DGU found,39.295,-76.7012,,0::18,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Unharmed,0::Victim||1::Subject-Suspect
