incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
274547,2014-12-01,Vermont,Brandon,0,0,Shots Fired - No Injuries,43.8069,-73.078,1.0,0::35,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
387884,2014-12-01,Michigan,Swartz Creek,0,0,Non-Shooting Incident||Officer Involved Incident||Officer Involved Incident - Weapon involved but no shots fired||Drug involvement||Possession of gun by felon or prohibited person,42.938,-83.8312,1.0,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
884115,2014-12-01,Pennsylvania,York (county),0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,39.7986,-76.9794,1.0,0::32,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
273038,2014-12-01,Tennessee,Memphis,0,0,TSA Action,35.0521,-89.98100000000001,1.0,,,,,,
227092,2014-12-01,Utah,Ogden,0,0,"Non-Shooting Incident||School Incident||Gun at school, no death/injury - elementary/secondary school||Possession (gun(s) found during commission of other crimes)",41.2314,-112.09299999999999,1.0,0::16,0::Teen 12-17,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
226627,2014-12-01,Missouri,Springfield,0,0,"Non-Shooting Incident||School Incident||Gun at school, no death/injury - elementary/secondary school",37.1898,-93.2971,1.0,0::17,0::Teen 12-17,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
227051,2014-12-01,Louisiana,Baton Rouge,0,0,"Non-Shooting Incident||School Incident||Gun at school, no death/injury - elementary/secondary school",30.5401,-91.1952,1.0,0::14,0::Teen 12-17||1::Teen 12-17,0::Male||1::Male,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
226600,2014-12-01,Colorado,Yuma,1,0,"Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental Shooting - Death||Accidental/Negligent Discharge",40.1185,-102.72200000000001,1.0,0::16,0::Teen 12-17,0::Male,,0::Killed,0::Victim
227146,2014-12-01,Georgia,Columbus,0,0,Institution/Group/Business||Non-Shooting Incident||Brandishing/flourishing/open carry/lost/found,32.465,-84.9199,1.0,,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
227279,2014-12-01,Florida,Orlando (Pine Hills),0,2,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",28.5793,-81.4516,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured,0::Victim||1::Victim
226574,2014-12-01,Texas,Houston,1,0,"Shot - Dead (murder, accidental, suicide)||Domestic Violence",29.6855,-95.3623,,0::22,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
226577,2014-12-01,Texas,Mcallen,0,1,Shot - Wounded/Injured||Officer Involved Incident||Officer Involved Shooting - Officer shot,26.1632,-98.2194,,,0::Adult 18+||1::Adult 18+,0::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
261726,2014-12-01,Illinois,Millstadt,0,0,Shots Fired - No Injuries||Home Invasion||Home Invasion - No death or injury||Brandishing/flourishing/open carry/lost/found,38.5204,-90.1033,1.0,0::25,0::Adult 18+,0::Male,0::Home Invasion - Perp Knows Victim,0::Unharmed,0::Subject-Suspect
226669,2014-12-01,District of Columbia,Washington,0,1,Shot - Wounded/Injured,38.8537,-76.9856,,,0::Adult 18+,,,0::Injured,0::Victim
226877,2014-12-01,District of Columbia,Washington,0,0,Car-jacking,38.9025,-76.9868,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Unharmed,0::Subject-Suspect||1::Subject-Suspect
226591,2014-12-01,Texas,Dallas,0,1,Shot - Wounded/Injured,32.7595,-96.7571,,,0::Adult 18+||1::Adult 18+,,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
226606,2014-12-01,Texas,Beaumont,0,1,Shot - Wounded/Injured,30.0726,-94.1052,,0::28,0::Adult 18+,0::Male,,0::Injured,0::Victim
