incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
978782,2017-11-01,Michigan,Three Rivers,0,1,Shot - Wounded/Injured||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator shot||Drug involvement,41.9983,-85.6305,1.0,0::32||1::35,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Unharmed, Arrested||1::Injured, Arrested",0::Subject-Suspect||1::Subject-Suspect
979499,2017-11-01,Oregon,Medford,0,0,Non-Shooting Incident||Gun(s) stolen from owner,42.3287,-122.88,1.0,,,,,,
1007512,2017-11-01,California,Bakersfield,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",35.3737,-118.971,1.0,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,,0::Injured||1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect
978435,2017-11-01,Nebraska,Omaha,0,1,Shot - Wounded/Injured||Home Invasion||Home Invasion - Resident injured||Armed robbery with injury/death and/or evidence of DGU found,41.2722,-95.9546,1.0,0::63,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,,0::Injured||1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect
978796,2017-11-01,Illinois,Rockford,0,1,Shot - Wounded/Injured,,,1.0,0::22,0::Adult 18+,0::Male,,0::Injured,0::Victim
978313,2017-11-01,Arizona,Tucson,1,0,"Shot - Dead (murder, accidental, suicide)",32.2315,-110.986,1.0,0::43,0::Adult 18+,0::Male,,0::Killed,0::Victim
986389,2017-11-01,Nevada,Ely,0,0,Shots Fired - No Injuries||Home Invasion||Home Invasion - No death or injury||Possession of gun by felon or prohibited person||Gun(s) stolen from owner,39.2508,-114.876,1.0,,,0::Male||1::Female||2::Male,,"0::Unharmed||1::Unharmed||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect
978799,2017-11-01,New York,Amsterdam,1,0,"Shot - Dead (murder, accidental, suicide)||Suicide^",42.9415,-74.1933,1.0,,,0::Male,,0::Killed,0::Victim
978035,2017-11-01,Florida,Ocala,0,1,Shot - Wounded/Injured||Drug involvement||Armed robbery with injury/death and/or evidence of DGU found,29.1955,-82.0941,1.0,0::19||1::18,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
987198,2017-11-01,California,Stockton,1,0,"Shot - Dead (murder, accidental, suicide)",38.0355,-121.323,1.0,0::53||1::26||2::36||3::52,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Female||3::Female,,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested||3::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect
986667,2017-11-01,Washington,Seattle (Burien),0,0,"Shots Fired - No Injuries||Drive-by (car to street, car to car)||Brandishing/flourishing/open carry/lost/found",47.4702,-122.319,1.0,,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
979532,2017-11-01,Georgia,Gainesville,1,0,"Shot - Dead (murder, accidental, suicide)||Institution/Group/Business",,,1.0,0::18||1::19,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
978809,2017-11-01,Mississippi,Houston,0,0,Shots Fired - No Injuries,,,1.0,,,0::Male,,,0::Subject-Suspect
978813,2017-11-01,Illinois,Rockford,0,0,Shots Fired - No Injuries,,,1.0,,,,,,
978814,2017-11-01,Mississippi,Starkville,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant,33.4728,-88.8275,1.0,0::39,0::Adult 18+,0::Female,,"0::Unharmed, Arrested",0::Subject-Suspect
978805,2017-11-01,Oregon,Portland,0,0,Shots Fired - No Injuries,45.5164,-122.69,1.0,0::40,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
978584,2017-11-01,Alabama,Anniston,2,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - Officer shot||Officer Involved Shooting - subject/suspect/perpetrator killed",33.6899,-85.8378,1.0,1::36||2::27,0::Adult 18+||1::Adult 18+||2::Adult 18+,1::Female||2::Male,,0::Injured||1::Killed||2::Killed,0::Victim||1::Victim||2::Subject-Suspect
978042,2017-11-01,Florida,West Palm Beach,0,0,"Institution/Group/Business||Non-Shooting Incident||School Incident||Gun at school, no death/injury - elementary/secondary school||ATF/LE Confiscation/Raid/Arrest||Possession of gun by felon or prohibited person",26.7296,-80.1407,1.0,,0::Teen 12-17,,,"0::Unharmed, Arrested",0::Subject-Suspect
978831,2017-11-01,Maryland,Baltimore,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),39.2281,-76.5907,1.0,0::19,0::Adult 18+,0::Male,,0::Arrested,0::Subject-Suspect
978850,2017-11-01,Maryland,Baltimore,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession of gun by felon or prohibited person,39.2275,-76.5875,1.0,0::19,0::Adult 18+,0::Male,,0::Arrested,0::Subject-Suspect
978046,2017-11-01,Florida,Fort Pierce,0,0,Non-Shooting Incident||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,27.4178,-80.3828,1.0,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
981426,2017-11-01,Illinois,Kankakee,0,1,Shot - Wounded/Injured,41.1194,-87.8555,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
978048,2017-11-01,Florida,Boynton Beach,0,0,Shots Fired - No Injuries,26.5064,-80.0634,1.0,,,,,,
981435,2017-11-01,Illinois,Kankakee,0,0,Shots Fired - No Injuries,41.1198,-87.869,1.0,,,,,,
