incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
159048,2014-07-01,Louisiana,Iberia Parish,0,0,Armed robbery with injury/death and/or evidence of DGU found,30.0007,-91.8152,,0::16,0::Teen 12-17||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Unharmed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
153653,2014-07-01,California,Cabazon,0,0,Armed robbery with injury/death and/or evidence of DGU found,33.9253,-116.811,,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male,,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect
154004,2014-07-01,Texas,Corpus Christi,0,1,Armed robbery with injury/death and/or evidence of DGU found,27.8022,-97.4038,,0::23||1::27||2::23,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Injured||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
155537,2014-07-01,Louisiana,New Orleans,0,0,Home Invasion||Home Invasion - No death or injury||Armed robbery with injury/death and/or evidence of DGU found,29.9728,-90.0769,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Unharmed,0::Subject-Suspect||1::Subject-Suspect
153447,2014-07-01,Iowa,Waterloo,0,0,Shots Fired - No Injuries||Possession (gun(s) found during commission of other crimes),42.5143,-92.3514,,,,,,,
205871,2014-07-01,Michigan,Flint,0,0,Armed robbery with injury/death and/or evidence of DGU found,43.0333,-83.7033,,2::18||3::20,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Victim||2::Subject-Suspect||3::Subject-Suspect
153994,2014-07-01,Texas,Amarillo,0,0,Armed robbery with injury/death and/or evidence of DGU found||Institution/Group/Business,35.1922,-101.728,,,1::Adult 18+,1::Male,,0::Unharmed||1::Unharmed,0::Victim||1::Subject-Suspect
155530,2014-07-01,Louisiana,New Orleans,0,1,Shot - Wounded/Injured,29.9632,-90.0487,,0::18,0::Adult 18+,0::Male,,0::Injured,0::Victim
153442,2014-07-01,Minnesota,Minneapolis,0,2,Shot - Wounded/Injured,45.0335,-93.2918,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured,0::Victim||1::Victim
188926,2014-07-01,Nevada,Las Vegas,0,0,TSA Action,36.0916,-115.15100000000001,,,,,,,
153953,2014-07-01,Maryland,Colora,0,1,Shot - Wounded/Injured,39.6682,-76.087,,0::23||1::21,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
155345,2014-07-01,Louisiana,Saint Martinville,1,0,"Shot - Dead (murder, accidental, suicide)",30.1367,-91.8198,,0::21,0::Adult 18+,0::Male,,0::Killed,0::Victim
153439,2014-07-01,New York,Jamestown,0,0,Shots Fired - No Injuries||Home Invasion||Home Invasion - No death or injury||Officer Involved Incident,42.1092,-79.2223,,1::23||2::23,0::Adult 18+||1::Adult 18+||2::Adult 18+,1::Male,,0::Unharmed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
188925,2014-07-01,Texas,Houston,0,0,TSA Action,29.9872,-95.3477,,,,,,,
153677,2014-07-01,Arkansas,Benton,0,0,Armed robbery with injury/death and/or evidence of DGU found||Institution/Group/Business,34.5739,-92.5964,,,,1::Male,,,0::Victim||1::Subject-Suspect
154261,2014-07-01,New York,Porter,0,0,ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),43.2493,-78.9854,,0::25,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
153239,2014-07-01,Ohio,Toledo,0,1,Shot - Wounded/Injured||Possession (gun(s) found during commission of other crimes)||Pistol-whipping,41.6643,-83.5381,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
159210,2014-07-01,Georgia,Dekalb County,1,0,"Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)",33.7096,-84.2191,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
153674,2014-07-01,Arkansas,Little Rock,0,0,Shots Fired - No Injuries||Officer Involved Incident||Institution/Group/Business,34.7268,-92.3242,,1::43,,1::Male,,,0::Victim||1::Subject-Suspect
154128,2014-07-01,Oklahoma,Altus,0,3,Shot - Wounded/Injured,34.6436,-99.3374,,,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Injured||1::Injured||2::Injured,0::Victim||1::Victim||2::Victim
153236,2014-07-01,Georgia,Cordele,0,1,Shot - Wounded/Injured||Domestic Violence,31.9742,-83.7679,,0::50,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
159088,2014-07-01,Texas,Harris County,0,0,Shots Fired - No Injuries||Home Invasion||Home Invasion - No death or injury,29.9779,-95.4052,,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Female||2::Male||3::Male,,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Victim||2::Subject-Suspect||3::Subject-Suspect
153664,2014-07-01,Ohio,Cleveland,0,1,Shot - Wounded/Injured||Domestic Violence||Possession (gun(s) found during commission of other crimes),41.4866,-81.5992,,0::26||1::66,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
154124,2014-07-01,Georgia,Moultrie,0,1,Shot - Wounded/Injured,31.3127,-83.7727,,0::69||1::32,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
153207,2014-07-01,Ohio,Middletown,0,0,Armed robbery with injury/death and/or evidence of DGU found||Possession (gun(s) found during commission of other crimes)||Institution/Group/Business,39.4996,-84.3685,,,,,,,0::Victim
158813,2014-07-01,Ohio,Cincinnati,0,1,Shot - Wounded/Injured,39.1321,-84.488,,0::25,0::Adult 18+,0::Male,,0::Injured,0::Victim
153843,2014-07-01,North Carolina,Durham,0,1,Shot - Wounded/Injured,36.0131,-78.8793,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
154108,2014-07-01,Georgia,Decatur,1,0,"Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)",33.7079,-84.2183,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
156625,2014-07-01,Alabama,Tuscaloosa,0,1,Shot - Wounded/Injured,33.1937,-87.5897,,0::17||1::9||2::26,0::Teen 12-17||1::Child 0-11||2::Adult 18+,0::Male||1::Male||2::Male,,0::Unharmed||1::Injured||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect
153629,2014-07-01,Missouri,Saint Louis,0,1,Shot - Wounded/Injured,38.6543,-90.2909,,,0::Teen 12-17,,,0::Injured,0::Victim
188922,2014-07-01,Florida,West Palm Beach,0,0,TSA Action,26.6879,-80.0906,,,,,,,
154105,2014-07-01,Georgia,Moultrie,1,0,"Shot - Dead (murder, accidental, suicide)||Suicide^",31.3048,-83.8021,,0::14,0::Teen 12-17,0::Male,,0::Killed,0::Victim
156506,2014-07-01,Mississippi,Harrison County,0,1,Shot - Wounded/Injured,30.5422,-89.2632,,0::23||1::25,0::Adult 18+,0::Male||1::Male,,0::Injured,0::Victim||1::Subject-Suspect
153627,2014-07-01,Missouri,Ferguson,0,3,Shot - Wounded/Injured,38.7362,-90.2812,,0::20,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male,,0::Injured||1::Injured||2::Injured||3::Unharmed||4::Unharmed,0::Victim||1::Victim||2::Victim||3::Subject-Suspect||4::Subject-Suspect
179832,2014-07-01,Alabama,Spanish Fort,0,0,Shots Fired - No Injuries||Officer Involved Incident,30.6803,-87.8211,,0::59,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
154101,2014-07-01,Massachusetts,Boston,0,1,Shot - Wounded/Injured,42.3221,-71.0865,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
154945,2014-07-01,Kansas,Manhattan,0,1,Shot - Wounded/Injured||Accidental Shooting||Accidental Shooting - Injury,39.1846,-96.5667,,0::24,0::Adult 18+,0::Male,,0::Injured,0::Victim
