incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
333398,2015-05-01,Pennsylvania,Clairton,0,0,Shots Fired - No Injuries,40.295,-79.8869,,,,,,,
333815,2015-05-01,Kansas,Wichita,0,0,Shots Fired - No Injuries,37.6624,-97.3527,,,0::Teen 12-17||1::Teen 12-17,,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
333402,2015-05-01,Maryland,Capitol Heights,0,3,Shot - Wounded/Injured,38.8703,-76.8558,,,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured||2::Injured,0::Victim||1::Victim||2::Victim
333526,2015-05-01,Texas,North Richland Hills,0,0,"Shots Fired - No Injuries||Drive-by (car to street, car to car)",32.8354,-97.223,1.0,0::18,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,,0::Arrested||1::Arrested||2::Arrested||3::Arrested||4::Arrested,0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect||4::Subject-Suspect
333829,2015-05-01,Alabama,Limestone (county),0,1,"Shot - Wounded/Injured||Defensive Use||Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator",34.8235,-86.8259,,0::32||1::37,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Unharmed, Arrested||1::Injured",0::Victim||1::Subject-Suspect
333832,2015-05-01,Pennsylvania,Lawrence (county),1,0,"Shot - Dead (murder, accidental, suicide)",40.9908,-80.321,,0::24,0::Adult 18+,0::Male,,0::Killed,0::Victim
379751,2015-05-01,Oklahoma,Mustang,0,0,Non-Shooting Incident||Officer Involved Incident||Officer Involved Incident - Weapon involved but no shots fired||Domestic Violence||Brandishing/flourishing/open carry/lost/found,35.4043,-97.711,,,,0::Female||1::Male,,"0::Unharmed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
338482,2015-05-01,Colorado,Colorado Springs,0,0,"Shots Fired - No Injuries||Shots fired, no action (reported, no evidence found)",38.8551,-104.73700000000001,,,,,,,
334999,2015-05-01,Georgia,Milledgeville,0,0,Non-Shooting Incident||Car-jacking||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Brandishing/flourishing/open carry/lost/found,33.0765,-83.2204,1.0,0::26,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
334470,2015-05-01,Alaska,Juneau,0,0,Institution/Group/Business||Non-Shooting Incident||Brandishing/flourishing/open carry/lost/found,58.302,-134.42,,,,,,,
333104,2015-05-01,California,Warner Springs,3,0,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Domestic Violence",33.385,-116.67399999999999,1.0,0::63||1::28||2::52,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Female||1::Female||2::Male,2::Significant others - current or former,0::Killed||1::Killed||2::Killed,0::Victim||1::Victim||2::Subject-Suspect
333134,2015-05-01,South Carolina,Longs,1,0,"Shot - Dead (murder, accidental, suicide)",33.8681,-78.7593,,0::14||1::21,0::Teen 12-17||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
349783,2015-05-01,Missouri,Grain Valley,0,1,Shot - Wounded/Injured,39.015,-94.1986,1.0,1::30,0::Adult 18+||1::Adult 18+,0::Male||1::Male,1::Neighbor,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
335690,2015-05-01,Arkansas,Blytheville,0,1,Shot - Wounded/Injured,35.9226,-89.8946,,1::25,0::Teen 12-17||1::Adult 18+,1::Male,,0::Injured,0::Victim||1::Subject-Suspect
