incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
320133,2015-04-01,Texas,Dallas,0,0,Non-Shooting Incident||TSA Action,32.8749,-97.0143,1.0,,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
317785,2015-04-01,Iowa,Waterloo,0,0,Shots Fired - No Injuries,42.5093,-92.3312,,,,,,,
320135,2015-04-01,Utah,Salt Lake City,0,0,Non-Shooting Incident||TSA Action,40.7821,-111.98,1.0,,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
316918,2015-04-01,Texas,Alvin,1,0,"Shot - Dead (murder, accidental, suicide)",29.43,-95.213,1.0,0::28,0::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
316332,2015-04-01,Nevada,Winnemucca,0,1,Shot - Wounded/Injured,40.9198,-117.777,,,,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
319367,2015-04-01,Minnesota,Columbia Heights,0,0,Shots Fired - No Injuries||Domestic Violence,45.045,-93.2644,1.0,2::38,2::Adult 18+,0::Female||1::Female||2::Male,,"0::Unharmed||1::Unharmed||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect
316932,2015-04-01,Massachusetts,Fall River,0,0,Institution/Group/Business||Non-Shooting Incident||Possession (gun(s) found during commission of other crimes)||BB/Pellet/Replica gun,41.6996,-71.1566,,0::42,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
316343,2015-04-01,Texas,Dallas,0,0,Shots Fired - No Injuries||Armed robbery with injury/death and/or evidence of DGU found,32.8561,-96.8737,,,0::Adult 18+,0::Female||1::Male,1::Armed Robbery,0::Unharmed||1::Unharmed,0::Victim||1::Subject-Suspect
320146,2015-04-01,California,Ontario,0,0,Non-Shooting Incident||TSA Action,34.0626,-117.59299999999999,1.0,,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
318246,2015-04-01,Alabama,Ozark,0,1,Shot - Wounded/Injured,31.428,-85.6599,,1::18,0::Teen 12-17||1::Adult 18+,1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
