incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
151423,2014-06-01,Louisiana,New Orleans,0,1,Shot - Wounded/Injured,29.9942,-90.0697,,0::41,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Injured||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
141973,2014-06-01,Iowa,Coalville,0,1,Shot - Wounded/Injured||Home Invasion||Home Invasion - subject/suspect/perpetrator injured||Defensive Use,42.4452,-94.1258,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Injured,0::Victim||1::Subject-Suspect
142528,2014-06-01,Alabama,Huntsville,0,1,Shot - Wounded/Injured,34.743,-86.6495,,,0::Child 0-11,,,0::Injured,0::Victim
151414,2014-06-01,Arkansas,Monticello,1,0,"Shot - Dead (murder, accidental, suicide)",33.634,-91.7833,,0::20||1::19,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
141769,2014-06-01,New York,Brooklyn,0,1,Shot - Wounded/Injured,40.6761,-73.881,,0::23,0::Adult 18+,0::Male,,0::Injured,0::Victim
192983,2014-06-01,Wisconsin,Milwaukee,0,0,Armed robbery with injury/death and/or evidence of DGU found||Brandishing/flourishing/open carry/lost/found||Institution/Group/Business,43.09,-87.9934,,,1::Adult 18+||2::Adult 18+||3::Adult 18+,1::Male||2::Male||3::Male,,1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect
142235,2014-06-01,California,Oakland,1,0,"Shot - Dead (murder, accidental, suicide)",37.7752,-122.20700000000001,,0::34,0::Adult 18+,0::Male,,0::Killed,0::Victim
145833,2014-06-01,Louisiana,Marrero,0,1,Shot - Wounded/Injured,29.8298,-90.1058,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
141750,2014-06-01,New York,Buffalo,0,2,Shot - Wounded/Injured,42.9071,-78.7836,,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured||2::Unharmed||3::Unharmed,0::Victim||1::Victim||2::Subject-Suspect||3::Subject-Suspect
184527,2014-06-01,Nebraska,Omaha,0,0,TSA Action,41.3053,-95.8955,,,,,,,
142220,2014-06-01,Washington,Hoquiam,0,0,"Child Involved Incident||Child picked up & fired gun||Shots fired, no action (reported, no evidence found)",46.9938,-123.89299999999999,,0::5,0::Child 0-11,0::Male,,0::Unharmed,0::Subject-Suspect
145284,2014-06-01,New Jersey,Passaic,0,1,Shot - Wounded/Injured,40.8683,-74.116,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
141737,2014-06-01,New York,Syracuse,0,1,Shot - Wounded/Injured,43.0265,-76.148,,0::16,0::Teen 12-17,0::Male,,0::Injured,0::Victim
184520,2014-06-01,Virginia,Norfolk,0,0,TSA Action,36.8999,-76.2055,,,,,,,
