incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
840541,2017-03-01,Massachusetts,Sudbury,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),42.3606,-71.4418,1.0,0::32,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
785755,2017-03-01,New York,Brooklyn,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Shootout (where VENN diagram of shooters and victims overlap)||Gang involvement",40.6988,-73.9206,1.0,0::43,0::Adult 18+,0::Female,,0::Injured,0::Victim
787273,2017-03-01,Colorado,Seibert,0,1,Shot - Wounded/Injured||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator shot||BB/Pellet/Replica gun,39.2906,-102.875,1.0,0::16,0::Teen 12-17,0::Male,,"0::Injured, Arrested",0::Subject-Suspect
787185,2017-03-01,Delaware,Dover,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,39.155,-75.5286,1.0,0::24,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
786622,2017-03-01,Oregon,Portland,0,1,Shot - Wounded/Injured||Gang involvement,45.5224,-122.531,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
785885,2017-03-01,California,Modesto,0,1,Shot - Wounded/Injured,37.6454,-120.93799999999999,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Arrested,0::Victim||1::Subject-Suspect
786079,2017-03-01,New York,Bronx,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",40.8837,-73.8793,1.0,0::28,0::Adult 18+,0::Male,,0::Injured,0::Victim
785898,2017-03-01,Arizona,Tucson,0,1,Shot - Wounded/Injured||Gang involvement,32.1722,-110.97200000000001,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
785904,2017-03-01,Arizona,Tucson,0,1,Shot - Wounded/Injured||LOCKDOWN/ALERT ONLY: No GV Incident Occurred Onsite,32.1487,-110.978,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
785914,2017-03-01,Texas,Houston,1,2,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drug involvement",29.7079,-95.4836,1.0,,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male,,0::Killed||1::Injured||2::Injured,0::Victim||1::Victim||2::Victim
786001,2017-03-01,North Carolina,Hope Mills,0,1,Shot - Wounded/Injured||Domestic Violence,34.9639,-78.9468,1.0,0::39||1::24,0::Adult 18+||1::Adult 18+,0::Male||1::Female,1::Family,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
785870,2017-03-01,Pennsylvania,Reading,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Bar/club incident - in or around establishment",40.3354,-75.9336,1.0,0::32||1::25,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Injured||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect
786345,2017-03-01,Texas,Austin,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Gun(s) stolen from owner||Stolen/Illegally owned gun{s} recovered during arrest/warrant,30.2093,-97.6529,7.0,0::25,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
903833,2017-03-01,Texas,Gilmer,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant,32.76,-94.9867,8.0,0::45,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
786884,2017-03-01,New Hampshire,Manchester,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),42.9764,-71.4494,1.0,0::45||1::24,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
785936,2017-03-01,Louisiana,New Orleans,0,1,Shot - Wounded/Injured,29.9746,-90.0794,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
786673,2017-03-01,Tennessee,Memphis,0,1,Shot - Wounded/Injured,35.1132,-89.9992,1.0,,,0::Male||1::Female||2::Female,,0::Injured||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
786113,2017-03-01,Illinois,Peoria,0,0,"Shots Fired - No Injuries||Drive-by (car to street, car to car)||Shootout (where VENN diagram of shooters and victims overlap)||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person",40.7103,-89.5843,2.0,0::18,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
785949,2017-03-01,Kentucky,Casey (county),0,1,Shot - Wounded/Injured,37.3047,-84.9466,1.0,0::21||1::21,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Arrested,0::Victim||1::Subject-Suspect
786107,2017-03-01,Louisiana,New Orleans,0,0,Non-Shooting Incident||Car-jacking,29.9601,-90.0802,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,0::Armed Robbery||1::Armed Robbery,0::Unharmed||1::Unharmed,0::Subject-Suspect||1::Subject-Suspect
785877,2017-03-01,Missouri,Joplin,0,2,Shot - Wounded/Injured||Officer Involved Incident||Officer Involved Shooting - Officer shot||Officer Involved Shooting - subject/suspect/perpetrator shot,37.0544,-94.4783,1.0,1::43,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Injured, Arrested",0::Victim||1::Subject-Suspect
786397,2017-03-01,Texas,Dallas,1,0,"Shot - Dead (murder, accidental, suicide)",32.7894,-96.8479,1.0,0::54||1::25,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
785964,2017-03-01,California,Oakley,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,37.981,-121.686,1.0,0::24,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
785967,2017-03-01,Kentucky,Independence,0,0,Shots Fired - No Injuries,38.9459,-84.5543,1.0,,,,,,
786686,2017-03-01,Pennsylvania,Lebanon,0,0,Shots Fired - No Injuries,40.3541,-76.4198,1.0,,,,,,
785984,2017-03-01,New York,Schenectady (Rotterdam),0,0,Non-Shooting Incident||Brandishing/flourishing/open carry/lost/found||Gun(s) stolen from owner||Stolen/Illegally owned gun{s} recovered during arrest/warrant,42.7876,-73.9654,1.0,,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
786689,2017-03-01,Virginia,Norfolk,0,0,Non-Shooting Incident||Gang involvement||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,36.8467,-76.2936,50.0,,,,,,
786486,2017-03-01,New Jersey,Camden,1,0,"Shot - Dead (murder, accidental, suicide)",39.9328,-75.1222,1.0,0::28||1::24,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Arrested,0::Victim||1::Subject-Suspect
785537,2017-03-01,Wisconsin,Madison,1,0,"Shot - Dead (murder, accidental, suicide)",43.1036,-89.3429,1.0,0::31,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
785993,2017-03-01,North Carolina,Charlotte,0,0,"Shots Fired - No Injuries||Drive-by (car to street, car to car)||Road rage",35.2743,-80.8736,1.0,,,0::Male,,0::Unharmed,0::Subject-Suspect
787559,2017-03-01,Illinois,Evanston,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Criminal act with stolen gun||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant,42.0427,-87.7053,2.0,0::25,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
786005,2017-03-01,Kansas,Pratt,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,37.645,-98.7508,1.0,0::19,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Arrested,0::Victim||1::Subject-Suspect
791238,2017-03-01,New York,Schenectady (Rotterdam),0,0,Brandishing/flourishing/open carry/lost/found||Gun(s) stolen from owner,42.7852,-73.9611,1.0,,,,,,
786018,2017-03-01,Maryland,Baltimore,0,1,Shot - Wounded/Injured,39.2989,-76.5849,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
786022,2017-03-01,Louisiana,Tallulah,1,0,"Shot - Dead (murder, accidental, suicide)",32.4158,-91.1778,1.0,,0::Adult 18+,,,0::Killed,0::Victim
785929,2017-03-01,Kentucky,Louisville,0,1,Shot - Wounded/Injured||Accidental Shooting||Accidental Shooting - Injury||Accidental Shooting at a Business||Accidental/Negligent Discharge||Officer Involved Incident||Officer Involved Shooting - Accidental discharge - no injury required||Officer Involved Shooting - Officer shot,38.1711,-85.7706,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
