incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
498330,2016-02-01,Indiana,Gary,0,0,Shots Fired - No Injuries||Domestic Violence||Possession (gun(s) found during commission of other crimes)||Brandishing/flourishing/open carry/lost/found,41.5868,-87.3277,1.0,1::34,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,"0::Unharmed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
857485,2016-02-01,Missouri,Cedarcreek,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Gun(s) stolen from owner||Stolen/Illegally owned gun{s} recovered during arrest/warrant,36.5711,-93.0225,1.0,0::49,0::Adult 18+,0::Male,,0::Arrested,0::Subject-Suspect
498348,2016-02-01,Georgia,Silver Creek,0,0,Non-Shooting Incident||Brandishing/flourishing/open carry/lost/found,34.1222,-85.1401,1.0,1::48,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,"0::Unharmed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
499760,2016-02-01,Indiana,Gary,0,2,Shot - Wounded/Injured,41.602,-87.3385,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured,0::Victim||1::Victim
500315,2016-02-01,Texas,Longview,0,0,"Shots Fired - No Injuries||Defensive Use||Defensive Use - Victim stops crime||Defensive Use - Shots fired, no injury/death||Defensive Use - WITHOUT a gun||Drug involvement",32.518,-94.8082,1.0,0::28,0::Adult 18+||1::Adult 18+,0::Male,0::Armed Robbery,"0::Unharmed, Arrested||1::Unharmed",0::Subject-Suspect||1::Victim
499802,2016-02-01,Louisiana,Morgan City,0,1,Shot - Wounded/Injured||Domestic Violence,29.7215,-91.0493,,0::31,0::Adult 18+||1::Adult 18+,0::Female||1::Male,0::Significant others - current or former,"0::Unharmed, Arrested||1::Injured",0::Subject-Suspect||1::Victim
498079,2016-02-01,Texas,Houston,2,0,"Shot - Dead (murder, accidental, suicide)",29.6719,-95.3678,,0::27||1::38||2::48,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,2::Significant others - current or former,0::Killed||1::Killed||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect
774797,2016-02-01,Illinois,Kankakee,0,0,Non-Shooting Incident||Officer Involved Incident||Possession of gun by felon or prohibited person,41.1172,-87.8725,3.0,0::31,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
501889,2016-02-01,Illinois,Rockford,0,0,Non-Shooting Incident||Officer Involved Incident||Officer Involved Incident - Weapon involved but no shots fired||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),42.2626,-89.1076,2.0,0::35||1::30,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
498380,2016-02-01,Texas,Corpus Christi,0,0,Shots Fired - No Injuries,27.8032,-97.4151,,0::37,0::Adult 18+,0::Male,,0::Unharmed,0::Victim
497569,2016-02-01,Ohio,Cincinnati,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Possession (gun(s) found during commission of other crimes)",39.1929,-84.5682,,,,,,0::Injured,0::Victim
500378,2016-02-01,Colorado,Boulder,1,0,"Shot - Dead (murder, accidental, suicide)",40.0562,-105.28399999999999,,0::31||1::51||2::31,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Female,,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
497578,2016-02-01,Indiana,Indianapolis,0,1,Shot - Wounded/Injured,39.760999999999996,-86.1044,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
497630,2016-02-01,Michigan,Edwardsburg,0,0,Non-Shooting Incident||Officer Involved Incident||Officer Involved Incident - Weapon involved but no shots fired||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession of gun by felon or prohibited person,41.8046,-86.0375,1.0,,,,,,0::Subject-Suspect
500980,2016-02-01,New York,Loch Sheldrake,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Gun(s) stolen from owner||Stolen/Illegally owned gun{s} recovered during arrest/warrant,41.7822,-74.6577,1.0,0::29||1::32,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
497617,2016-02-01,Indiana,Hammond,1,0,"Shot - Dead (murder, accidental, suicide)||Suicide^||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff",41.571999999999996,-87.4858,1.0,0::25,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect
497622,2016-02-01,District of Columbia,Washington,0,1,Shot - Wounded/Injured,38.8915,-76.922,,,0::Adult 18+||1::Adult 18+,1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
498529,2016-02-01,Massachusetts,Worcester,0,1,Shot - Wounded/Injured||Defensive Use||Defensive Use - Victim stops crime||Defensive Use - WITHOUT a gun||Armed robbery with injury/death and/or evidence of DGU found,42.2456,-71.7954,1.0,0::62,0::Adult 18+,0::Male||1::Male,1::Armed Robbery,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
706625,2016-02-01,Idaho,Mccall,0,0,Non-Shooting Incident||Possession of gun by felon or prohibited person,44.9111,-116.098,1.0,0::45,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
498448,2016-02-01,District of Columbia,Washington,0,0,Non-Shooting Incident||Possession (gun(s) found during commission of other crimes)||Stolen/Illegally owned gun{s} recovered during arrest/warrant,38.9075,-77.0176,1.0,,0::Adult 18+,,,0::Arrested,0::Subject-Suspect
500999,2016-02-01,New York,Poughkeepsie,0,0,Shots Fired - No Injuries,41.7089,-73.9115,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Unharmed,0::Subject-Suspect||1::Subject-Suspect
497873,2016-02-01,Texas,Houston,0,1,Shot - Wounded/Injured||Domestic Violence,29.8431,-95.49600000000001,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
498188,2016-02-01,Nevada,Henderson,1,0,"Shot - Dead (murder, accidental, suicide)||Domestic Violence",36.0636,-115.083,,0::26||1::23||2::25,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,1::Significant others - current or former,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
499258,2016-02-01,Ohio,Dayton,0,0,Non-Shooting Incident||Officer Involved Incident||Officer Involved Incident - Weapon involved but no shots fired||Drug involvement||Criminal act with stolen gun||Possession (gun(s) found during commission of other crimes)||Stolen/Illegally owned gun{s} recovered during arrest/warrant,39.7391,-84.23899999999999,1.0,0::23,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
