incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
890326,2016-03-01,Tennessee,Memphis,1,0,"Shot - Dead (murder, accidental, suicide)",35.2217,-89.9842,1.0,1::22,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
514325,2016-03-01,Massachusetts,Sandwich,0,0,Institution/Group/Business||Non-Shooting Incident||Defensive Use||Defensive Use - Victim stops crime||Defensive Use - WITHOUT a gun||Armed robbery with injury/death and/or evidence of DGU found||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Brandishing/flourishing/open carry/lost/found,41.7189,-70.4836,,0::42,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
516816,2016-03-01,Oklahoma,Oklahoma City,0,2,Shot - Wounded/Injured||Drug involvement,35.5025,-97.619,,,,0::Male||1::Male,,"0::Injured||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect
514434,2016-03-01,Tennessee,Jackson,0,0,Shots Fired - No Injuries,35.6348,-88.8001,,,,,,,
515129,2016-03-01,Tennessee,Jackson,0,0,Shots Fired - No Injuries,35.6407,-88.8186,,,,,,,
516224,2016-03-01,Alaska,Houston,0,0,Shots Fired - No Injuries||Home Invasion||Home Invasion - No death or injury||Possession (gun(s) found during commission of other crimes),61.6213,-149.761,,,,,,0::Unharmed,0::Subject-Suspect
514444,2016-03-01,Virginia,Richmond,0,3,Shot - Wounded/Injured||Possession of gun by felon or prohibited person,37.5742,-77.4164,,3::23||4::24,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,,"0::Injured||1::Injured||2::Injured||3::Unharmed, Arrested||4::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Subject-Suspect||4::Subject-Suspect
836232,2016-03-01,Montana,Billings,0,0,Non-Shooting Incident||Drug involvement||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Unlawful purchase/sale||Stolen/Illegally owned gun{s} recovered during arrest/warrant,45.7705,-108.499,1.0,0::37,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
514497,2016-03-01,Virginia,Roanoke,0,1,Shot - Wounded/Injured,37.3082,-79.9866,,0::22,0::Adult 18+,0::Male,,0::Injured,0::Victim
515168,2016-03-01,Pennsylvania,Philadelphia,1,0,"Shot - Dead (murder, accidental, suicide)",39.9517,-75.2491,,0::30,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
514357,2016-03-01,Ohio,Madison,0,1,Shot - Wounded/Injured,41.7909,-81.1004,,0::24,0::Adult 18+,0::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
515181,2016-03-01,Illinois,Peoria,0,0,Non-Shooting Incident||Officer Involved Incident||Officer Involved Incident - Weapon involved but no shots fired||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant,40.674,-89.6185,1.0,0::32,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
515650,2016-03-01,California,Oakland,0,0,Non-Shooting Incident||Drug involvement||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,37.7795,-122.219,1.0,0::28,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
515653,2016-03-01,California,Oakland,0,0,Non-Shooting Incident||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,37.7795,-122.219,1.0,0::34,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
515755,2016-03-01,Florida,Summerfield,0,0,Non-Shooting Incident||Gun(s) stolen from owner,28.9981,-82.0301,1.0,,,,,,
514983,2016-03-01,Maryland,Baltimore,0,1,Shot - Wounded/Injured,39.3045,-76.6433,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
515661,2016-03-01,California,Pomona,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",34.0871,-117.73,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
515156,2016-03-01,Virginia,Suffolk,1,0,"Shot - Dead (murder, accidental, suicide)",36.7116,-76.584,,0::42||1::18,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
518666,2016-03-01,Pennsylvania,Roaring Spring,0,0,"Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury||Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff",40.3178,-78.3955,,0::25,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
515047,2016-03-01,Mississippi,Steens,0,1,"Shot - Wounded/Injured||Non-Aggression Incident||Accidental Shooting||Accidental Shooting - Injury||Mistaken ID (thought it was an intruder/threat, was friend/family)",33.5461,-88.3386,,,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Family,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
517296,2016-03-01,Iowa,Charles City,0,0,Non-Shooting Incident||Gun(s) stolen from owner,43.076,-92.6712,1.0,0::19||1::19,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
515219,2016-03-01,Georgia,Grovetown,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Attempted Murder/Suicide (one variable unsuccessful)",33.4599,-82.2099,1.0,,0::Adult 18+||1::Adult 18+,0::Male,1::Significant others - current or former,0::Injured||1::Killed,0::Victim||1::Subject-Suspect
514381,2016-03-01,District of Columbia,Washington,0,1,Shot - Wounded/Injured,38.8218,-77.0012,,,,,,0::Injured,0::Victim
514383,2016-03-01,District of Columbia,Washington,0,1,Shot - Wounded/Injured,38.8615,-76.9938,,,0::Adult 18+,,,0::Injured,0::Victim
515698,2016-03-01,Missouri,Kansas City,0,1,Shot - Wounded/Injured||Institution/Group/Business||Armed robbery with injury/death and/or evidence of DGU found,38.953,-94.5251,,,,,1::Armed Robbery,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
515473,2016-03-01,Louisiana,Bossier Parish (county),0,0,Shots Fired - No Injuries,32.7551,-93.6623,,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
515477,2016-03-01,Louisiana,Bossier Parish (county),0,0,Shots Fired - No Injuries,32.7551,-93.6623,,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
514813,2016-03-01,South Carolina,Easley,0,2,Shot - Wounded/Injured||Domestic Violence,34.8061,-82.5901,,0::31||2::30,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Female||2::Male,,0::Injured||2::Injured,0::Victim||1::Victim||2::Subject-Suspect
515236,2016-03-01,South Carolina,Rock Hill,0,0,Non-Shooting Incident||Domestic Violence||Possession (gun(s) found during commission of other crimes)||Brandishing/flourishing/open carry/lost/found,34.9169,-81.0107,1.0,0::5||2::31,0::Child 0-11||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,,"0::Unharmed||1::Unharmed||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect
515240,2016-03-01,Virginia,Stafford,0,1,Non-Shooting Incident||Home Invasion||Home Invasion - Resident injured||Pistol-whipping,38.3611,-77.4984,,,1::Adult 18+||2::Adult 18+,1::Male||2::Male,,0::Injured||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
514615,2016-03-01,Virginia,Duffield,2,0,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide",36.7018,-82.8381,2.0,0::70||1::75,0::Adult 18+||1::Adult 18+,0::Male||1::Male,1::Friends,0::Killed||1::Killed,0::Victim||1::Subject-Suspect
515246,2016-03-01,New Mexico,Santa Fe,0,1,Shot - Wounded/Injured,35.6458,-106.042,,0::20,0::Adult 18+,0::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
514034,2016-03-01,Tennessee,Nashville,0,3,Shot - Wounded/Injured||Child Involved Incident||Child injured (not child shooter)||Domestic Violence||Possession of gun by felon or prohibited person,36.1933,-86.7279,1.0,0::67||1::12||2::6||3::16,0::Adult 18+||1::Teen 12-17||2::Child 0-11||3::Teen 12-17,0::Female||1::Female||2::Male||3::Male,3::Family,0::Injured||1::Injured||2::Injured||3::Arrested,0::Victim||1::Victim||2::Victim||3::Subject-Suspect
514902,2016-03-01,Indiana,Hancock (county),1,0,"Shot - Dead (murder, accidental, suicide)||Drug involvement||Armed robbery with injury/death and/or evidence of DGU found",39.8566,-85.8655,1.0,0::55||2::40,0::Adult 18+||2::Adult 18+,0::Male||2::Male,,"0::Killed||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
515251,2016-03-01,Arizona,Phoenix,1,0,"Shot - Dead (murder, accidental, suicide)",33.423,-112.23899999999999,,,0::Adult 18+,0::Male,,0::Killed,0::Victim
515145,2016-03-01,Ohio,Akron,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,41.0358,-81.4964,1.0,0::23||1::20,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
514413,2016-03-01,Maryland,Grantsville,0,1,Shot - Wounded/Injured||Criminal act with stolen gun||Gun(s) stolen from owner,39.6841,-79.1099,1.0,1::21,1::Adult 18+,0::Female||1::Male,,0::Injured||1::Arrested,0::Victim||1::Subject-Suspect
514485,2016-03-01,Ohio,Toledo,0,0,"Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury||Drive-by (car to street, car to car)||Possession (gun(s) found during commission of other crimes)",41.6352,-83.5464,,,,,,,
515179,2016-03-01,Kentucky,Bowling Green,0,1,Shot - Wounded/Injured,36.959,-86.4601,,0::18||1::24||2::21,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Injured||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
516358,2016-03-01,Texas,Austin,1,0,"Shot - Dead (murder, accidental, suicide)",30.2892,-97.6805,,0::43,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
514586,2016-03-01,Florida,Palm Bay,1,0,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Brandishing/flourishing/open carry/lost/found",28.0279,-80.6408,1.0,0::39,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect
550457,2016-03-01,Texas,Austin,0,0,Non-Shooting Incident||Car-jacking,30.3222,-97.7075,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,0::Armed Robbery,"0::Unharmed, Arrested||1::Unharmed",0::Subject-Suspect||1::Victim
514476,2016-03-01,Michigan,Detroit,0,2,"Shot - Wounded/Injured||Home Invasion||Home Invasion - subject/suspect/perpetrator injured||Defensive Use||Defensive Use - Victim stops crime||Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator",42.425,-83.1757,,,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,1::Home Invasion - Perp Does Not Know Victim||2::Home Invasion - Perp Does Not Know Victim,"0::Unharmed||1::Injured, Arrested||2::Injured",0::Victim||1::Subject-Suspect||2::Subject-Suspect
514486,2016-03-01,Massachusetts,Boston,0,0,Shots Fired - No Injuries,42.3349,-71.0898,,,,,,,
515804,2016-03-01,Louisiana,Denham Springs,0,1,Non-Shooting Incident||Home Invasion||Home Invasion - Resident injured||Pistol-whipping||Brandishing/flourishing/open carry/lost/found,30.416999999999998,-90.8683,,0::25,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,0::Home Invasion - Perp Knows Victim||1::Home Invasion - Perp Knows Victim||2::Home Invasion - Perp Knows Victim,"0::Unharmed, Arrested||1::Unharmed||2::Unharmed||3::Injured",0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect||3::Victim
514569,2016-03-01,Texas,Euless,2,0,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - Officer killed||Officer Involved Shooting - subject/suspect/perpetrator killed||Drug involvement||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )||LOCKDOWN/ALERT ONLY: No GV Incident Occurred Onsite",32.8304,-97.0911,1.0,0::29||1::22,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Killed,0::Victim||1::Subject-Suspect
516345,2016-03-01,Louisiana,New Orleans,0,0,Non-Shooting Incident||Car-jacking,30.0067,-90.0575,,,0::Adult 18+||1::Teen 12-17||2::Teen 12-17,0::Female||1::Male||2::Male,1::Armed Robbery||2::Armed Robbery,0::Unharmed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
515306,2016-03-01,Illinois,Peoria,0,0,"Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury||Drive-by (car to street, car to car)||Possession (gun(s) found during commission of other crimes)",40.6998,-89.5821,,,,,,,
520821,2016-03-01,Texas,Abilene,0,1,Shot - Wounded/Injured,32.4562,-99.7273,,0::35||1::30,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
515828,2016-03-01,Kentucky,Henderson,0,0,Non-Shooting Incident||Home Invasion||Home Invasion - No death or injury,37.8308,-87.5884,2.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Unharmed,0::Subject-Suspect||1::Subject-Suspect
661059,2016-03-01,New Hampshire,Nottingham,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),43.1337,-71.0638,5.0,0::31,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
514677,2016-03-01,Tennessee,Murfreesboro,0,0,Non-Shooting Incident||Possession (gun(s) found during commission of other crimes),35.8451,-86.4306,2.0,,,,,,
515188,2016-03-01,Michigan,Grand Rapids,0,0,Shots Fired - No Injuries,42.9628,-85.635,,0::24,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Unharmed, Arrested||1::Unharmed||2::Unharmed",0::Victim||1::Victim||2::Subject-Suspect
515392,2016-03-01,Florida,Winter Haven,0,0,Non-Shooting Incident||Car-jacking||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Brandishing/flourishing/open carry/lost/found,28.0181,-81.7268,,0::50||1::19||2::16||3::18,0::Adult 18+||1::Adult 18+||2::Teen 12-17||3::Adult 18+,0::Female||1::Male||2::Female||3::Male,,"0::Unharmed||1::Unharmed, Arrested||2::Unharmed, Arrested||3::Unharmed",0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect
514798,2016-03-01,Pennsylvania,Philadelphia,0,2,"Shot - Wounded/Injured||Defensive Use||Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator||Concealed Carry License - Victim",,,1.0,0::65||2::20||3::21,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Female||2::Male||3::Male,2::Armed Robbery,0::Unharmed||1::Unharmed||2::Injured||3::Injured,0::Victim||1::Victim||2::Subject-Suspect||3::Subject-Suspect
515399,2016-03-01,Florida,West Palm Beach,0,0,Shots Fired - No Injuries,26.7161,-80.0999,,,,,,,
520941,2016-03-01,Kentucky,Louisville,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,38.224000000000004,-85.8052,,1::19,0::Adult 18+||1::Adult 18+,0::Male||1::Male,1::Armed Robbery,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
515400,2016-03-01,Florida,Lake Worth,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),26.6038,-80.0572,,0::21,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
515402,2016-03-01,Florida,Greenacres,0,0,Gun(s) stolen from owner,26.6206,-80.1149,1.0,,,,,,
515403,2016-03-01,Florida,Greenacres,0,0,Non-Shooting Incident||Gun(s) stolen from owner,26.6328,-80.1343,1.0,,,,,,
514605,2016-03-01,Florida,Melbourne (West Melbourne),0,2,Shot - Wounded/Injured||Accidental Shooting||Accidental/Negligent Discharge||Domestic Violence||Pistol-whipping,28.0746,-80.6606,1.0,2::47,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Female||1::Male||2::Male,,"0::Injured||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect
515404,2016-03-01,Florida,Fort Pierce,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),27.4436,-80.3391,,,,,,"0::Unharmed, Arrested||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect
