incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
441080,2015-11-01,South Carolina,Richland (county),0,1,Shot - Wounded/Injured,34.123000000000005,-80.8747,,,0::Adult 18+,,,0::Injured,0::Victim
440350,2015-11-01,Pennsylvania,Philadelphia,0,1,Shot - Wounded/Injured||Road rage,39.9609,-75.1971,,0::22||1::33,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
440143,2015-11-01,Florida,Sanford,0,1,Shot - Wounded/Injured||Accidental Shooting||Accidental Shooting - Injury||Accidental Shooting at a Business||Accidental/Negligent Discharge,28.811999999999998,-81.3342,1.0,,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Female,,0::Injured||1::Unharmed,0::Victim||1::Victim||2::Subject-Suspect
451635,2015-11-01,Tennessee,Nashville,0,0,TSA Action,36.1334,-86.6652,,,,,,,
451636,2015-11-01,Florida,Miami,0,0,TSA Action,25.7968,-80.2762,,,,,,,
747518,2015-11-01,Texas,Houston,1,0,"Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)",29.6857,-95.3613,1.0,0::39,0::Adult 18+||1::Adult 18+,0::Male||1::Female||2::Male,,0::Killed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
441111,2015-11-01,Alabama,Talladega,1,0,"Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental Shooting - Death||Accidental/Negligent Discharge",33.5023,-86.1065,1.0,0::41,0::Adult 18+,0::Male,1::Family,0::Killed,0::Victim||1::Subject-Suspect
441531,2015-11-01,Massachusetts,Hyannis,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),41.6568,-70.2774,1.0,0::19,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
440456,2015-11-01,Ohio,Cincinnati (Elmwood Place),0,0,Shots Fired - No Injuries,39.1019,-84.5133,1.0,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
440461,2015-11-01,Illinois,Chicago,0,1,Shot - Wounded/Injured||Possession (gun(s) found during commission of other crimes),41.8751,-87.7596,1.0,0::26,0::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
440464,2015-11-01,Illinois,Chicago,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Possession (gun(s) found during commission of other crimes)",41.7357,-87.6692,,0::19,0::Adult 18+,0::Male,,0::Injured,0::Victim
441082,2015-11-01,South Carolina,Newberry,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",34.2831,-81.6164,,0::24||1::23||2::31,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect
440467,2015-11-01,Illinois,Chicago,0,1,Shot - Wounded/Injured,41.8057,-87.6105,,0::23,0::Adult 18+,0::Male,,0::Injured,0::Victim
