incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
867766,2015-12-01,Massachusetts,Haverhill,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Unlawful purchase/sale,42.7846,-71.0705,1.0,0::61,0::Adult 18+,0::Male,,"0::Unharmed, Arrested||1::Unharmed",0::Subject-Suspect||1::Subject-Suspect
456978,2015-12-01,Indiana,Gary,0,1,Shot - Wounded/Injured,41.5877,-87.3241,,0::24,0::Adult 18+,0::Female,,0::Injured,0::Victim
456974,2015-12-01,Arkansas,Little Rock,0,0,Shots Fired - No Injuries,34.7399,-92.3057,,,,,,,
456980,2015-12-01,Arkansas,Batesville,1,0,"Shot - Dead (murder, accidental, suicide)",35.7659,-91.5503,,1::38,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
458208,2015-12-01,California,Merced,0,1,Shot - Wounded/Injured||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,37.2827,-120.48200000000001,1.0,0::18||1::37,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
456855,2015-12-01,California,Oxnard,1,0,"Shot - Dead (murder, accidental, suicide)",34.224000000000004,-119.167,,0::20||1::20,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
456298,2015-12-01,Louisiana,Bourg,1,0,"Shot - Dead (murder, accidental, suicide)||Kidnapping/abductions/hostage",29.5582,-90.6362,,0::56||1::7||2::10,0::Adult 18+||1::Child 0-11||2::Child 0-11||3::Adult 18+,0::Female||1::Female||2::Female||3::Male,,0::Killed||1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Victim||2::Victim||3::Subject-Suspect
458223,2015-12-01,New York,Albany,0,0,Shots Fired - No Injuries,42.6632,-73.7635,,1::32,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,"0::Unharmed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
456176,2015-12-01,New York,Le Roy (Leroy),1,0,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury||Possession (gun(s) found during commission of other crimes)",43.0249,-78.0041,1.0,0::69||1::53,0::Adult 18+||1::Adult 18+,0::Male||1::Male,1::Neighbor,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
457019,2015-12-01,Nevada,North Las Vegas,0,1,Shot - Wounded/Injured||Institution/Group/Business||Defensive Use||Defensive Use - Good Samaritan/Third Party||Armed robbery with injury/death and/or evidence of DGU found,36.2402,-115.09700000000001,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,1::Armed Robbery,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
457026,2015-12-01,Louisiana,New Orleans,0,0,Shots Fired - No Injuries,29.980999999999998,-90.0703,,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,1::Armed Robbery||2::Armed Robbery||3::Armed Robbery,1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect
456230,2015-12-01,Louisiana,New Orleans,0,2,Shot - Wounded/Injured,29.94,-90.0214,,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured,0::Victim||1::Victim
457031,2015-12-01,Louisiana,New Orleans,0,1,Shot - Wounded/Injured,29.9782,-90.0482,,0::21||1::20,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
459999,2015-12-01,New York,Fulton,0,0,Non-Shooting Incident||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,43.3228,-76.4172,3.0,0::33,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
457034,2015-12-01,Michigan,Flint,0,1,Shot - Wounded/Injured,43.0479,-83.7023,,0::17,0::Teen 12-17,0::Male,,0::Injured,0::Victim
457048,2015-12-01,Michigan,Troy,0,1,Non-Shooting Incident||Defensive Use||Defensive Use - Victim stops crime||Defensive Use - Good Samaritan/Third Party||Pistol-whipping,42.5621,-83.1668,,0::22,0::Adult 18+||1::Adult 18+,0::Male||1::Male,0::Armed Robbery,"0::Injured, Arrested||1::Unharmed",0::Subject-Suspect||1::Victim
456265,2015-12-01,Nevada,Las Vegas,0,2,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,36.1122,-115.194,,,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,2::Armed Robbery,0::Injured||1::Injured||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect
751204,2015-12-01,West Virginia,Masontown,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,39.5587,-79.788,1.0,0::53,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
456300,2015-12-01,Louisiana,New Orleans,0,0,Shots Fired - No Injuries,29.9834,-90.0718,,,,0::Male,,0::Unharmed,0::Subject-Suspect
898036,2015-12-01,South Carolina,Darlington,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),,,2.0,0::29,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
457068,2015-12-01,New York,Newburgh,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),41.5027,-74.0183,1.0,0::20||1::19||2::52,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Unharmed, Arrested||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect
