incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
477000,2016-01-01,Massachusetts,Boston,0,1,Shot - Wounded/Injured,42.2802,-71.0759,,0::25,0::Adult 18+,0::Female,,0::Injured,0::Victim
477002,2016-01-01,Washington,Vancouver,0,0,"Shots Fired - No Injuries||Drive-by (car to street, car to car)||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )",45.6565,-122.508,,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
477004,2016-01-01,Washington,Vancouver,0,0,Shots Fired - No Injuries,45.6272,-122.671,,,,,,,
482278,2016-01-01,Nebraska,Lincoln,0,0,"Shots Fired - No Injuries||Drive-by (car to street, car to car)",40.84,-96.7199,,,,,,,
478733,2016-01-01,Michigan,Detroit,0,1,Shot - Wounded/Injured||Road rage,42.417,-83.1539,,0::21,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
478044,2016-01-01,Washington,Parker,0,1,Shot - Wounded/Injured,46.5045,-120.46799999999999,,0::37||1::23,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
484955,2016-01-01,Washington,Tacoma,0,0,Suicide - Attempt||Shots Fired - No Injuries||Criminal act with stolen gun||Stolen/Illegally owned gun{s} recovered during arrest/warrant,47.2465,-122.501,1.0,0::56,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
478048,2016-01-01,Oregon,Portland,0,0,Shots Fired - No Injuries||Gang involvement,45.5568,-122.67,,,,,,,
477016,2016-01-01,Illinois,Peoria,0,1,Shot - Wounded/Injured||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator ),40.7655,-89.6122,1.0,0::24,0::Adult 18+,0::Male,,0::Injured,0::Victim
477024,2016-01-01,Illinois,Peoria,0,0,Shots Fired - No Injuries||Brandishing/flourishing/open carry/lost/found,40.6945,-89.6013,,,,,,,
476949,2016-01-01,Arkansas,Little Rock,1,0,"Shot - Dead (murder, accidental, suicide)",34.7275,-92.2663,,0::32||1::28,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Arrested,0::Victim||1::Subject-Suspect
477029,2016-01-01,Oklahoma,Oklahoma City,1,0,"Shot - Dead (murder, accidental, suicide)",35.5029,-97.5477,,0::17,0::Teen 12-17,0::Female,,0::Killed,0::Victim
477635,2016-01-01,Iowa,Davenport,0,1,Shot - Wounded/Injured,41.5369,-90.595,,0::24,0::Adult 18+,0::Male,,0::Injured,0::Victim
