incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
1057705,2018-02-24,North Carolina,Winston Salem (Winston-salem),0,1,Shot - Wounded/Injured||Institution/Group/Business,36.1412,-80.2319,1.0,,,0::Male,,0::Injured,0::Victim
1056932,2018-02-24,Pennsylvania,Philadelphia,0,1,Shot - Wounded/Injured||Institution/Group/Business,,,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
1056938,2018-02-24,Texas,Fort Worth,0,1,Shot - Wounded/Injured,32.683,-97.2759,1.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
1056943,2018-02-24,Florida,Jacksonville,0,1,Shot - Wounded/Injured,30.3329,-81.5731,1.0,,,,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
1056924,2018-02-24,Minnesota,Bayport,0,0,Shots Fired - No Injuries,45.0107,-92.7795,1.0,,,,,,
1058831,2018-02-24,Alabama,Mulga,1,0,"Shot - Dead (murder, accidental, suicide)",33.5498,-86.9746,1.0,0::29,0::Adult 18+,0::Male,,0::Killed,0::Victim
1056923,2018-02-24,Minnesota,Minneapolis (Edina),0,0,Shots Fired - No Injuries,44.8996,-93.3679,1.0,,,,,,
1056934,2018-02-24,Minnesota,Saint Paul,0,1,Shot - Wounded/Injured,44.9898,-93.0254,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
1056985,2018-02-24,Wisconsin,Milwaukee,1,0,"Shot - Dead (murder, accidental, suicide)",43.0679,-87.9645,1.0,0::30,0::Adult 18+,0::Male,,0::Killed,0::Victim
1057411,2018-02-24,Alabama,Mobile (Prichard),0,1,Shot - Wounded/Injured,30.7498,-88.1146,1.0,,0::Adult 18+,0::Female,,0::Injured,0::Victim
1056351,2018-02-24,Kentucky,Lexington,1,0,"Shot - Dead (murder, accidental, suicide)",38.0443,-84.4852,1.0,0::31,0::Adult 18+,0::Male,,0::Killed,0::Victim
1056991,2018-02-24,Florida,Bradenton,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,27.505,-82.4777,1.0,0::18,0::Adult 18+,0::Male||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
1056263,2018-02-24,Ohio,Perry,3,0,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Domestic Violence",41.7478,-81.1381,1.0,1::19,0::Adult 18+||1::Adult 18+,0::Female||1::Female||2::Male,2::Family,0::Killed||1::Killed||2::Killed,0::Victim||1::Victim||2::Subject-Suspect
1056976,2018-02-24,Wisconsin,Madison,0,0,Non-Shooting Incident||Drug involvement||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Brandishing/flourishing/open carry/lost/found,,,1.0,0::28,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
1057010,2018-02-24,North Carolina,Charlotte,0,1,Shot - Wounded/Injured,35.3051,-80.9216,1.0,0::45,0::Adult 18+,0::Male,,0::Injured,0::Victim
1058429,2018-02-24,Pennsylvania,Lancaster,0,0,Non-Shooting Incident||Non-Aggression Incident||Drug involvement||Possession (gun(s) found during commission of other crimes),40.0274,-76.3153,1.0,0::26,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
1057025,2018-02-24,Tennessee,Memphis,0,1,Shot - Wounded/Injured,35.1505,-89.8945,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
1057027,2018-02-24,Ohio,Columbus,0,2,Shot - Wounded/Injured,39.9778,-82.9521,1.0,,,,,0::Injured||1::Injured,0::Victim||1::Victim
1058431,2018-02-24,Ohio,Cleveland,0,1,Shot - Wounded/Injured,41.4561,-81.6474,1.0,0::27,0::Adult 18+,0::Male,,0::Injured,0::Victim
1057835,2018-02-24,Texas,Sulphur Springs,1,0,"Shot - Dead (murder, accidental, suicide)",33.1187,-95.6053,1.0,0::38||1::26,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
1057040,2018-02-24,Tennessee,Knoxville,1,0,"Shot - Dead (murder, accidental, suicide)||Domestic Violence",35.9358,-84.1374,1.0,0::30||1::27,0::Adult 18+||1::Adult 18+,0::Male||1::Female,1::Significant others - current or former,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
1057045,2018-02-24,Ohio,Dayton,0,1,Shot - Wounded/Injured,39.7622,-84.2166,1.0,,,,,0::Injured,0::Victim
