incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
424331,2015-10-01,Louisiana,Slidell,0,0,"Non-Shooting Incident||School Incident||Gun at school, no death/injury - elementary/secondary school",30.2681,-89.7449,,0::14,0::Teen 12-17,0::Male,,0::Unharmed,0::Subject-Suspect
424338,2015-10-01,Idaho,Nampa,0,0,Non-Shooting Incident||Brandishing/flourishing/open carry/lost/found,43.5407,-116.56299999999999,1.0,1::23,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,"0::Unharmed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
424341,2015-10-01,Delaware,Wilmington,0,1,Shot - Wounded/Injured,39.7571,-75.5355,,0::19,0::Adult 18+,0::Male,,0::Injured,0::Victim
424350,2015-10-01,Wisconsin,Milwaukee,0,1,Shot - Wounded/Injured,43.0716,-87.9473,,0::22,0::Adult 18+,0::Male,,0::Injured,0::Victim
424354,2015-10-01,Delaware,Wilmington,0,0,Shots Fired - No Injuries,39.7437,-75.5436,,,,,,,
423915,2015-10-01,Wisconsin,Milwaukee,0,1,Shot - Wounded/Injured||Armed robbery with injury/death and/or evidence of DGU found,43.0388,-87.9206,,0::36,0::Adult 18+,0::Male,,0::Injured,0::Victim
423141,2015-10-01,Texas,Houston,1,0,"Shot - Dead (murder, accidental, suicide)",29.7172,-95.4907,,,0::Adult 18+,0::Male,,0::Killed,0::Victim
424363,2015-10-01,Delaware,Bear,0,0,Shots Fired - No Injuries,39.5935,-75.6966,,,,,,,
674022,2015-10-01,Missouri,Joplin,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),37.055,-94.4415,1.0,0::30,0::Adult 18+,0::Male,,0::Arrested,0::Subject-Suspect
424889,2015-10-01,Oklahoma,Tulsa,0,1,Shot - Wounded/Injured,36.0753,-95.9629,,,,0::Male||1::Male||2::Male,,0::Injured||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
472459,2015-10-01,Missouri,Joplin,0,0,Non-Shooting Incident||Drug involvement||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,37.055,-94.4783,1.0,0::29,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
823611,2015-10-01,Oklahoma,Oklahoma City (Midwest City),0,0,Non-Shooting Incident||Officer Involved Incident||Officer Involved Incident - Weapon involved but no shots fired||Unlawful purchase/sale,35.4733,-97.5182,4.0,0::45,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
424395,2015-10-01,Kansas,Shawnee,0,1,Shot - Wounded/Injured,38.9907,-94.7074,,0::16||1::19,0::Teen 12-17||1::Adult 18+,0::Female||1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
424408,2015-10-01,Louisiana,Baton Rouge,0,1,Shot - Wounded/Injured||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge,30.5077,-91.1333,,0::19||1::19,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Significant others - current or former,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
423959,2015-10-01,Oregon,Portland,0,0,Shots Fired - No Injuries,45.5925,-122.734,,,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
424368,2015-10-01,Utah,Salt Lake City (West Valley City),0,2,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Road rage",40.7039,-111.994,,0::19,0::Adult 18+||1::Teen 12-17||2::Adult 18+||3::Adult 18+||6::Adult 18+,0::Female||1::Male||2::Male||3::Female||6::Male,,0::Injured||1::Injured||2::Unharmed||3::Unharmed||4::Unharmed||5::Unharmed||6::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Subject-Suspect
498921,2015-10-01,Missouri,Kansas City,0,0,TSA Action,39.298,-94.7167,1.0,,,,,,
424450,2015-10-01,District of Columbia,Washington,0,1,Shot - Wounded/Injured,38.9273,-76.9758,,0::18,0::Adult 18+,0::Male,,0::Injured,0::Victim
