incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
948824,2017-10-01,South Carolina,North Charleston,1,0,"Shot - Dead (murder, accidental, suicide)",32.9286,-80.0832,1.0,0::40,0::Adult 18+,0::Male,,0::Killed,0::Victim
951111,2017-10-01,Illinois,Lincoln,0,1,Shot - Wounded/Injured||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant,40.144,-89.3705,1.0,1::26,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
948970,2017-10-01,Louisiana,Broussard,1,0,"Shot - Dead (murder, accidental, suicide)",30.1528,-91.959,1.0,,0::Adult 18+||1::Adult 18+,,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
948973,2017-10-01,Louisiana,Baton Rouge,0,0,Shots Fired - No Injuries,30.4382,-91.1824,1.0,,,,,,
946121,2017-10-01,Maryland,District Heights,1,0,"Shot - Dead (murder, accidental, suicide)",38.8539,-76.8951,1.0,0::51||1::37,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
946058,2017-10-01,Missouri,Saint Louis,1,0,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Officer Involved Shooting - subject/suspect/perpetrator suicide by cop",38.5693,-90.311,1.0,0::38,0::Adult 18+,0::Male,,"0::Killed, Arrested",0::Subject-Suspect
948977,2017-10-01,Arkansas,Jonesboro,0,1,Shot - Wounded/Injured,35.8139,-90.6652,1.0,,0::Adult 18+,,,0::Injured,0::Victim
946294,2017-10-01,North Carolina,Parkton,1,0,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Shootout (where VENN diagram of shooters and victims overlap)",34.9004,-79.0147,1.0,,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect
952007,2017-10-01,Virginia,Wirtz,0,1,Shot - Wounded/Injured,37.0816,-79.8772,1.0,0::20,0::Adult 18+||1::Teen 12-17||2::Teen 12-17,1::Male||2::Male,,"0::Injured||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
955675,2017-10-01,New York,Schenectady,0,0,Shots Fired - No Injuries||Possession of gun by felon or prohibited person||Brandishing/flourishing/open carry/lost/found,42.7957,-73.9323,1.0,0::27,0::Adult 18+,0::Male,,0::Arrested,0::Subject-Suspect
948981,2017-10-01,Mississippi,Natchez,0,0,Shots Fired - No Injuries,31.5608,-91.3718,1.0,,,,,,
948982,2017-10-01,Mississippi,Natchez,0,0,Shots Fired - No Injuries,31.5687,-91.3663,1.0,,,,,,
948885,2017-10-01,California,La Mesa,0,1,"Shot - Dead (murder, accidental, suicide)",32.76,-117.01,1.0,0::35||1::40,0::Adult 18+||1::Adult 18+,0::Male||1::Male,1::Aquaintance,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
948983,2017-10-01,Mississippi,Natchez,0,0,Shots Fired - No Injuries,31.5299,-91.3866,1.0,,,,,,
945957,2017-10-01,Illinois,Chicago,1,0,"Shot - Dead (murder, accidental, suicide)",41.9721,-87.7147,1.0,0::22,0::Adult 18+,0::Male,,0::Killed,0::Victim
950714,2017-10-01,New York,Utica,0,1,Shot - Wounded/Injured,43.1,-75.2333,1.0,,,0::Male,,0::Injured,0::Victim
948987,2017-10-01,Mississippi,Jackson,0,1,Shot - Wounded/Injured,32.3044,-90.1906,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
946301,2017-10-01,Wisconsin,Milwaukee,0,1,Shot - Wounded/Injured,43.0826,-88.0086,1.0,0::25,0::Adult 18+,0::Male,,0::Injured,0::Victim
951037,2017-10-01,Massachusetts,Boston,0,1,Shot - Wounded/Injured,42.291000000000004,-71.0747,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
