incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
351914,2015-06-01,Missouri,Sikeston,0,1,Shot - Wounded/Injured,36.8704,-89.6006,,0::26||1::20,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
352420,2015-06-01,Tennessee,Nashville,0,0,Non-Shooting Incident||Car-jacking,36.1949,-86.5546,,,,0::Male,,0::Unharmed,0::Subject-Suspect
352212,2015-06-01,Pennsylvania,Philadelphia,1,0,"Shot - Dead (murder, accidental, suicide)",39.9527,-75.2366,,0::23,0::Adult 18+,0::Male,,0::Killed,0::Victim
354052,2015-06-01,Missouri,Sikeston,0,0,Shots Fired - No Injuries,36.8687,-89.5853,,0::23||1::27,0::Adult 18+||1::Adult 18+,0::Male||1::Female,1::Significant others - current or former,"0::Unharmed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
468063,2015-06-01,Washington,Tacoma,0,0,"Non-Shooting Incident||Domestic Violence||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Brandishing/flourishing/open carry/lost/found||Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",,,6.0,0::29,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
351805,2015-06-01,District of Columbia,Washington,0,1,Shot - Wounded/Injured,38.903,-76.93,,,0::Adult 18+,,,0::Injured,0::Victim
351808,2015-06-01,District of Columbia,Washington,0,1,Shot - Wounded/Injured,38.8351,-77.0075,,,0::Adult 18+||1::Adult 18+,1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
354884,2015-06-01,Georgia,Athens,0,0,"Shots Fired - No Injuries||Drive-by (car to street, car to car)||Gang involvement",33.9453,-83.4006,,0::21||1::19,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Unharmed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
356839,2015-06-01,Colorado,Pueblo (Blende),0,1,Shot - Wounded/Injured||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge,38.2456,-104.589,,0::36,0::Adult 18+,0::Male,,0::Injured,0::Victim
351210,2015-06-01,Tennessee,Johnson City,0,0,Non-Shooting Incident||Stolen/Illegally owned gun{s} recovered during arrest/warrant,36.3444,-82.3557,,0::30,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
350633,2015-06-01,District of Columbia,Washington,0,0,Non-Shooting Incident||Possession (gun(s) found during commission of other crimes),38.885999999999996,-77.0076,1.0,0::25,0::Adult 18+,0::Male,,0::Arrested,0::Subject-Suspect
351152,2015-06-01,North Carolina,Hickory,1,0,"Shot - Dead (murder, accidental, suicide)||Drug involvement||Kidnapping/abductions/hostage||Possession of gun by felon or prohibited person||Gun(s) stolen from owner",35.7241,-81.3345,,0::46||1::23||2::23,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
350640,2015-06-01,District of Columbia,Washington,0,1,Shot - Wounded/Injured,38.8896,-76.9375,,,0::Adult 18+||1::Adult 18+,1::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
350845,2015-06-01,Texas,Dallas,1,0,"Shot - Dead (murder, accidental, suicide)",32.7767,-96.79700000000001,,0::32,0::Adult 18+,0::Male,,0::Killed,0::Victim
351815,2015-06-01,Kentucky,Bell (county),1,0,"Shot - Dead (murder, accidental, suicide)",36.7709,-83.5908,,0::41,0::Adult 18+,0::Male,,0::Killed,0::Victim
399050,2015-06-01,Oregon,Lebanon,0,0,Non-Shooting Incident||Gun(s) stolen from owner,44.5293,-122.895,1.0,,,,,,
351823,2015-06-01,Delaware,Wilmington,0,1,Shot - Wounded/Injured,39.7561,-75.5011,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
351825,2015-06-01,Delaware,Wilmington,0,1,Shot - Wounded/Injured,39.7439,-75.567,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
350696,2015-06-01,Delaware,Wilmington,0,0,Non-Shooting Incident||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,39.7434,-75.5427,1.0,0::28,0::Adult 18+,0::Male,,0::Arrested,0::Subject-Suspect
350699,2015-06-01,Nevada,Sparks,0,0,Non-Shooting Incident||Gun(s) stolen from owner,39.5349,-119.75299999999999,,,,,,0::Unharmed,0::Subject-Suspect
350704,2015-06-01,Massachusetts,Boston,0,1,Shot - Wounded/Injured,42.284,-71.0893,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
350797,2015-06-01,New Mexico,Albuquerque,0,1,Shot - Wounded/Injured||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge||Domestic Violence,35.0767,-106.624,1.0,1::21,1::Adult 18+,0::Female||1::Male,1::Significant others - current or former,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
350729,2015-06-01,Texas,Houston,1,0,"Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental Shooting - Death",29.6218,-95.4778,,0::19||1::18,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
398739,2015-06-01,Connecticut,Stratford,0,0,Non-Shooting Incident||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )||Possession (gun(s) found during commission of other crimes),41.1668,-73.1437,1.0,0::51,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
351840,2015-06-01,Maryland,Baltimore,0,1,Shot - Wounded/Injured,39.3374,-76.5536,,0::24,0::Adult 18+,0::Male,,0::Injured,0::Victim
350706,2015-06-01,North Carolina,Charlotte,0,0,"Shots Fired - No Injuries||Officer Involved Incident||Officer Involved Shooting - Shots fired, no injury",35.3164,-80.7253,1.0,,,0::Male,,0::Unharmed,0::Subject-Suspect
350512,2015-06-01,Tennessee,Alcoa,0,1,Shot - Wounded/Injured||Drug involvement,35.7973,-83.9727,,0::23||1::24||2::18||3::19,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Teen 12-17||5::Teen 12-17,0::Male||1::Male||2::Male||3::Male,,"0::Injured||1::Unharmed, Arrested||2::Unharmed, Arrested||3::Unharmed, Arrested||4::Unharmed, Arrested||5::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect||4::Subject-Suspect||5::Subject-Suspect
1015101,2015-06-01,Iowa,Waterloo,0,0,"Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Criminal act with stolen gun||Possession of gun by felon or prohibited person||Unlawful purchase/sale||Gun(s) stolen from owner||Stolen/Illegally owned gun{s} recovered during arrest/warrant||Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",42.4742,-92.3669,1.0,0::25,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
351079,2015-06-01,California,Richmond,1,0,"Shot - Dead (murder, accidental, suicide)",37.9469,-122.34299999999999,,0::24||1::54,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
351101,2015-06-01,California,Atwater,0,0,Shots Fired - No Injuries,37.3455,-120.605,,,,,,,
351102,2015-06-01,California,San Marcos,2,0,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide",33.1352,-117.134,,0::84||1::80,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Killed,0::Victim||1::Subject-Suspect
350528,2015-06-01,Georgia,Columbus,0,1,Shot - Wounded/Injured,32.4446,-84.9554,1.0,0::42||1::61,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
350540,2015-06-01,California,Los Angeles,0,2,Shot - Wounded/Injured,34.0597,-118.292,,,,,,0::Injured||1::Injured,0::Victim||1::Victim
351709,2015-06-01,California,Tulare,0,0,Non-Shooting Incident||Officer Involved Incident||Officer Involved Incident - Weapon involved but no shots fired||Kidnapping/abductions/hostage||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,36.2035,-119.35600000000001,,0::34||1::32,0::Adult 18+||1::Adult 18+,0::Male||1::Male,0::Family||1::Family,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
351232,2015-06-01,North Carolina,Fayetteville,0,2,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",35.0549,-78.8618,,0::26||1::26||2::23||3::23,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Female||2::Male||3::Male,,"0::Injured||1::Injured||2::Unharmed, Arrested||3::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect||3::Subject-Suspect
