incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
405692,2015-09-01,North Carolina,Winston Salem (Winston-salem),0,1,Shot - Wounded/Injured,36.0642,-80.2712,1.0,0::35,0::Adult 18+,0::Male,,0::Injured,0::Victim
405694,2015-09-01,North Carolina,Raleigh,0,1,Shot - Wounded/Injured,35.7753,-78.6265,1.0,0::25,0::Adult 18+,0::Female,,0::Injured,0::Victim
407487,2015-09-01,Missouri,Saint Louis (county),1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)||Armed robbery with injury/death and/or evidence of DGU found",38.6998,-90.3299,,0::27||2::26,0::Adult 18+||2::Adult 18+,0::Male||2::Male,2::Armed Robbery,"0::Killed||1::Injured||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect
406405,2015-09-01,Mississippi,Oxford,0,0,Non-Shooting Incident||Possession (gun(s) found during commission of other crimes)||Stolen/Illegally owned gun{s} recovered during arrest/warrant,34.3602,-89.5219,1.0,0::19,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
408797,2015-09-01,Arkansas,Mountain Home,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),36.3345,-92.3904,1.0,0::39||1::45||2::49,0::Adult 18+||1::Adult 18+||2::Adult 18+,1::Male||2::Male,,"0::Unharmed, Arrested||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect
406148,2015-09-01,Illinois,Chicago,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Gang involvement||Possession (gun(s) found during commission of other crimes)",41.9237,-87.7853,1.0,0::18||1::21,0::Adult 18+||1::Adult 18+,0::Male||1::Female||2::Male,,0::Killed||1::Injured||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect
836621,2015-09-01,New Mexico,San Juan (county),0,0,Non-Shooting Incident||Possession of gun by felon or prohibited person,36.7387,-108.19200000000001,1.0,0::41,0::Adult 18+,0::Male,,0::Arrested,0::Subject-Suspect
862531,2015-09-01,District of Columbia,Washington,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Unlawful purchase/sale,38.9027,-77.0098,7.0,0::31,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
406596,2015-09-01,Ohio,Cincinnati,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",39.1792,-84.4634,,0::17,0::Teen 12-17,0::Male,,0::Injured,0::Victim
407140,2015-09-01,Colorado,Byers,0,1,Shot - Wounded/Injured||BB/Pellet/Replica gun,39.8117,-104.189,1.0,0::50||1::49,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
835107,2015-09-01,West Virginia,Grant (county),0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),38.9985,-79.1229,1.0,0::33,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
405630,2015-09-01,New York,Buffalo,1,0,"Shot - Dead (murder, accidental, suicide)",42.8989,-78.8898,,0::28||1::29||2::24,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
408611,2015-09-01,Michigan,Flint,1,0,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Incident - Weapon involved but no shots fired||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person",,,1.0,0::46||1::44||2::49,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
407026,2015-09-01,New York,Buffalo,0,0,Shots Fired - No Injuries,42.9288,-78.8199,1.0,,0::Teen 12-17||1::Teen 12-17,0::Male||1::Male,,0::Unharmed||1::Unharmed,0::Subject-Suspect||1::Subject-Suspect
406199,2015-09-01,New York,Merrick,0,1,Shot - Wounded/Injured||BB/Pellet/Replica gun,40.6703,-73.562,,0::31||1::26,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
405502,2015-09-01,District of Columbia,Washington,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),38.9075,-77.0176,1.0,,,,,0::Arrested,0::Subject-Suspect
405624,2015-09-01,New York,Buffalo,0,2,Shot - Wounded/Injured,42.9478,-78.8486,,0::19||1::19,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured,0::Victim||1::Victim
405510,2015-09-01,Delaware,Wilmington,0,1,Shot - Wounded/Injured,39.7519,-75.5376,,0::22,0::Adult 18+,0::Male,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
405536,2015-09-01,Maryland,Baltimore,0,1,Shot - Wounded/Injured,39.3263,-76.5716,,0::29,0::Adult 18+,0::Male,,0::Injured,0::Victim
405538,2015-09-01,Maryland,Baltimore,1,0,"Shot - Dead (murder, accidental, suicide)",39.2946,-76.6322,,0::29,0::Adult 18+,0::Male,,0::Killed,0::Victim
407084,2015-09-01,New York,Bronx,0,1,Shot - Wounded/Injured,40.8288,-73.9103,,0::16,0::Teen 12-17,0::Male,,0::Injured,0::Victim
407089,2015-09-01,New York,New York (Manhattan),0,1,Shot - Wounded/Injured,40.8129,-73.9518,,0::31,0::Adult 18+,0::Male,,0::Injured,0::Victim
406222,2015-09-01,Florida,Orlando (Pine Hills),0,1,Shot - Wounded/Injured||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge,28.5421,-81.3751,1.0,0::17||1::15,0::Teen 12-17||1::Teen 12-17,0::Male||1::Male,1::Friends,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
405666,2015-09-01,Pennsylvania,Pittsburgh,1,0,"Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental Shooting - Death||Accidental/Negligent Discharge||Child Involved Incident||Child killed (not child shooter)",,,1.0,0::1||1::30,0::Child 0-11||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
405610,2015-09-01,New York,Bronx,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Accidental Shooting||Accidental Shooting - Injury||Accidental/Negligent Discharge",40.8261,-73.8979,,0::22||1::28,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Injured, Arrested",0::Victim||1::Subject-Suspect
407824,2015-09-01,Maryland,Baltimore,0,3,Shot - Wounded/Injured,39.309,-76.6693,,0::10,0::Child 0-11||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Female,,0::Injured||1::Injured||2::Injured,0::Victim||1::Victim||2::Victim
411253,2015-09-01,Virginia,Buchanan (county),0,0,Non-Shooting Incident||Drug involvement||Possession (gun(s) found during commission of other crimes),37.2972,-82.0977,,,,,,,
407369,2015-09-01,Missouri,Kansas City,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",38.9556,-94.4928,1.0,,0::Adult 18+,0::Female,,0::Injured,0::Victim
