incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
370017,2015-07-01,Ohio,Lancaster,0,0,Non-Shooting Incident||Gun(s) stolen from owner,39.7223,-82.5927,1.0,,,,,,
367156,2015-07-01,Nevada,Las Vegas,2,0,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide",36.172,-115.226,1.0,0::49||1::61,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,0::Killed||1::Killed,0::Victim||1::Subject-Suspect
367820,2015-07-01,California,Salinas,0,0,Shots Fired - No Injuries,36.5319,-121.71,,,,,,,
368260,2015-07-01,Georgia,Decatur,1,0,"Shot - Dead (murder, accidental, suicide)",33.764,-84.2333,,0::21,0::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
366960,2015-07-01,Massachusetts,Plymouth,0,2,Shot - Wounded/Injured,41.9788,-70.6925,,0::22||1::26,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Injured||1::Injured||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect
426883,2015-07-01,Indiana,East Chicago,1,0,"Shot - Dead (murder, accidental, suicide)",41.63399999999999,-87.4822,,1::21,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
367487,2015-07-01,Georgia,Atlanta,1,0,"Shot - Dead (murder, accidental, suicide)||Bar/club incident - in or around establishment",33.7393,-84.4014,,,0::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
367086,2015-07-01,Virginia,Roanoke,0,1,Shot - Wounded/Injured,37.2893,-79.9799,,,,0::Male,,0::Injured,0::Victim
367641,2015-07-01,New York,Brooklyn,1,0,"Shot - Dead (murder, accidental, suicide)",40.6529,-73.9629,,0::22,0::Adult 18+,0::Male,,0::Killed,0::Victim
372837,2015-07-01,Washington,Kent,0,1,Non-Shooting Incident||Pistol-whipping||Brandishing/flourishing/open carry/lost/found,47.3809,-122.235,1.0,1::24,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
366967,2015-07-01,California,Chico,0,0,Non-Shooting Incident||Officer Involved Incident||Officer Involved Incident - Weapon involved but no shots fired||Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff,39.7193,-121.834,,,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
