incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
593171,2016-07-01,Tennessee,Antioch,0,0,Non-Shooting Incident||Car-jacking,36.0604,-86.6401,,,,0::Male||1::Male,,0::Unharmed||1::Unharmed,0::Subject-Suspect||1::Subject-Suspect
593192,2016-07-01,New Hampshire,Colebrook (Columbia),1,0,"Shot - Dead (murder, accidental, suicide)",44.888000000000005,-71.5033,,0::55,0::Adult 18+,0::Male,,0::Killed,0::Victim
593194,2016-07-01,Virginia,Norfolk,0,1,Shot - Wounded/Injured,36.8292,-76.2785,,,0::Adult 18+,0::Male,,0::Injured,0::Victim
598604,2016-07-01,North Dakota,Minot,0,0,Non-Shooting Incident||Drug involvement||Brandishing/flourishing/open carry/lost/found,48.2809,-101.3,1.0,0::26,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
1021255,2016-07-01,Missouri,Jefferson City,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes),38.5738,-92.1952,1.0,0::22,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
594872,2016-07-01,New York,Buffalo,0,0,"Institution/Group/Business||Shots Fired - No Injuries||Drive-by (car to street, car to car)",42.9172,-78.8905,,,,,,,
605263,2016-07-01,South Dakota,Martin,0,0,Institution/Group/Business||Non-Shooting Incident||Gun shop robbery or burglary,43.1751,-101.73700000000001,9.0,,,,,"0::Unharmed, Arrested",0::Subject-Suspect
599801,2016-07-01,Nebraska,Omaha,0,1,Shot - Wounded/Injured,41.2566,-95.9477,,0::30,0::Adult 18+,0::Male||1::Male||2::Male,,0::Injured||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
593297,2016-07-01,Maryland,Baltimore,1,0,"Shot - Dead (murder, accidental, suicide)",39.2963,-76.6873,,0::31,0::Adult 18+,0::Male,,0::Killed,0::Victim
596701,2016-07-01,New Jersey,Willingboro,0,0,Shots Fired - No Injuries,40.0231,-74.8918,,,,,,,
