incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
1078451,2018-03-24,Florida,Milton,2,0,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Domestic Violence",30.5969,-87.1036,1.0,0::61||1::72,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Significant others - current or former,0::Killed||1::Killed,0::Victim||1::Subject-Suspect
1077699,2018-03-24,Louisiana,Lafayette,1,1,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Shootout (where VENN diagram of shooters and victims overlap)",,,1.0,0::20,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Injured,0::Victim||1::Subject-Suspect
1077159,2018-03-24,Kentucky,Louisville,1,0,"Shot - Dead (murder, accidental, suicide)",38.1867,-85.84200000000001,1.0,0::19,0::Adult 18+,0::Male,,0::Killed,0::Victim
1079177,2018-03-24,Connecticut,Hamden,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,,,1.0,0::30,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
1077161,2018-03-24,Massachusetts,Boston,0,0,Shots Fired - No Injuries,42.3251,-71.1049,1.0,,,,,,
1077162,2018-03-24,Massachusetts,Boston,0,1,Shot - Wounded/Injured,42.2645,-71.097,1.0,,0::Adult 18+,0::Male,,0::Injured,0::Victim
1077897,2018-03-24,Massachusetts,Tewksbury,0,0,"Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",42.5891,-71.2151,10.0,,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,"0::Unharmed, Arrested||1::Unharmed, Arrested",0::Subject-Suspect||1::Subject-Suspect
1076615,2018-03-24,Massachusetts,Boston,0,0,Shots Fired - No Injuries,,,1.0,,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
1077206,2018-03-24,Oregon,Eugene,0,0,Non-Shooting Incident||Home Invasion||Home Invasion - No death or injury||Defensive Use||Defensive Use - Victim stops crime||Defensive use - No shots fired,44.089,-123.081,1.0,0::44||1::22||2::21,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Female,,"0::Unharmed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect
1077204,2018-03-24,Washington,Wapato,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,46.458,-120.48100000000001,1.0,0::37,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
1077509,2018-03-24,Louisiana,New Orleans,1,0,"Shot - Dead (murder, accidental, suicide)",29.9815,-90.0615,1.0,0::23,0::Adult 18+,0::Male,,0::Killed,0::Victim
1067356,2018-03-10,Illinois,Peoria,0,0,Institution/Group/Business||Non-Shooting Incident||Brandishing/flourishing/open carry/lost/found,40.7317,-89.5708,1.0,,,0::Male,,0::Unharmed,0::Subject-Suspect
1066879,2018-03-10,California,Ventura,0,0,Non-Shooting Incident||Possession (gun(s) found during commission of other crimes)||Brandishing/flourishing/open carry/lost/found,34.2679,-119.277,1.0,0::21,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
1068142,2018-03-10,New York,Buffalo,0,0,Shots Fired - No Injuries,,,1.0,,,,,,
1066892,2018-03-10,North Carolina,Carrboro,0,1,Shot - Wounded/Injured,35.9117,-79.077,1.0,,,,,0::Injured,0::Victim
