incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
385220,2015-08-01,Illinois,Chicago,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Possession (gun(s) found during commission of other crimes)",41.9165,-87.64,,0::23,0::Adult 18+,0::Female,,0::Injured,0::Victim
385236,2015-08-01,Illinois,Chicago,0,1,"Shot - Wounded/Injured||Drive-by (car to street, car to car)||Possession (gun(s) found during commission of other crimes)",41.9025,-87.7535,1.0,0::29,0::Adult 18+,0::Male,,0::Injured,0::Victim
385245,2015-08-01,Illinois,Chicago,0,1,Shot - Wounded/Injured,41.6944,-87.6125,1.0,0::36,0::Adult 18+,0::Female,,0::Injured||1::Unharmed,0::Victim||1::Subject-Suspect
385260,2015-08-01,District of Columbia,Washington,0,1,Shot - Wounded/Injured,38.8433,-76.9885,,,,1::Male||2::Male||3::Male,,0::Injured||1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect
385269,2015-08-01,District of Columbia,Washington,0,1,Shot - Wounded/Injured,38.9673,-77.0199,,,,,,0::Injured,0::Victim
386055,2015-08-01,Indiana,La Porte,1,0,"Shot - Dead (murder, accidental, suicide)||Suicide^",41.6496,-86.7781,1.0,,0::Adult 18+,0::Male,,0::Killed,0::Victim
386480,2015-08-01,Indiana,Indianapolis,0,0,Home Invasion||Home Invasion - Resident injured||Possession (gun(s) found during commission of other crimes)||Pistol-whipping,39.8237,-85.9826,1.0,,0::Adult 18+||1::Adult 18+||2::Adult 18+,1::Male||2::Male,,0::Unharmed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
387383,2015-08-01,Arizona,Buckeye,1,0,"Shot - Dead (murder, accidental, suicide)",33.4354,-112.59100000000001,1.0,0::37,0::Adult 18+,0::Male,,0::Killed,0::Victim
387377,2015-08-01,Arizona,Mesa,0,1,Shot - Wounded/Injured||Domestic Violence,33.4291,-111.846,1.0,1::65,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Significant others - current or former,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
389305,2015-08-01,Alabama,Eight Mile (Prichard),1,0,"Shot - Dead (murder, accidental, suicide)",30.8331,-88.2456,,0::55,0::Adult 18+,0::Male,,0::Killed,0::Victim
389533,2015-08-01,Arkansas,Little Rock,2,0,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide",34.6937,-92.3583,1.0,0::54||1::58,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Significant others - current or former,0::Killed||1::Killed,0::Victim||1::Subject-Suspect
386000,2015-08-01,Michigan,Clinton Township,0,0,Non-Shooting Incident||Officer Involved Incident||Officer Involved Incident - Weapon involved but no shots fired||Domestic Violence,42.6112,-82.9133,4.0,1::18,1::Adult 18+,0::Male||1::Male,,,0::Victim||1::Subject-Suspect
387388,2015-08-01,Florida,Palmetto,0,0,Shots Fired - No Injuries||Road rage,27.5141,-82.5632,,,,,,,
