incident_id,date,state,city_or_county,n_killed,n_injured,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type
717736,2016-12-01,California,Huntington Beach,1,0,"Shot - Dead (murder, accidental, suicide)",33.6851,-117.965,1.0,1::41,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect
716001,2016-12-01,California,Clearlake Oaks,1,3,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Child Involved Incident||Child injured (not child shooter)||Home Invasion||Home Invasion - Resident killed||Home Invasion - Resident injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",39.0455,-122.62799999999999,1.0,0::46||3::6||4::24,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Child 0-11||4::Adult 18+,0::Female||1::Female||2::Male||3::Female||4::Male,,"0::Killed||1::Injured||2::Injured||3::Injured||4::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect
716476,2016-12-01,Pennsylvania,Farrell,0,0,Shot - Wounded/Injured,41.2177,-80.4912,1.0,,1::Adult 18+||2::Adult 18+,1::Male||2::Male,,1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect
720171,2016-12-01,Georgia,Cumming,0,0,Institution/Group/Business||Non-Shooting Incident||Gun shop robbery or burglary,34.1692,-84.1761,12.0,,,,,,
716499,2016-12-01,Alabama,Athens,0,0,Non-Shooting Incident||Home Invasion||Home Invasion - No death or injury||LOCKDOWN/ALERT ONLY: No GV Incident Occurred Onsite||Brandishing/flourishing/open carry/lost/found,34.8601,-86.9291,1.0,,0::Adult 18+,0::Male,,0::Unharmed,0::Subject-Suspect
717325,2016-12-01,New York,Massena,0,0,Non-Shooting Incident||Possession of gun by felon or prohibited person,44.9301,-74.8899,1.0,0::57,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
765679,2016-12-01,Florida,Jacksonville,0,0,"Institution/Group/Business||Non-Shooting Incident||School Incident||Gun at school, no death/injury - elementary/secondary school||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)",30.3051,-81.9778,1.0,0::35,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
718348,2016-12-01,Minnesota,Saint Cloud,0,0,Non-Shooting Incident||Drug involvement||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant,,,1.0,0::26,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
717341,2016-12-01,Pennsylvania,Philadelphia,0,2,Shot - Wounded/Injured,39.9802,-75.1459,1.0,0::16||1::31,0::Teen 12-17||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Injured,0::Victim||1::Victim
716541,2016-12-01,Kansas,Olathe,0,0,"Institution/Group/Business||Non-Shooting Incident||School Incident||Gun at school, no death/injury - elementary/secondary school||LOCKDOWN/ALERT ONLY: No GV Incident Occurred Onsite||Brandishing/flourishing/open carry/lost/found",38.9272,-94.8343,1.0,,,,,,
717344,2016-12-01,Ohio,Cincinnati,0,1,Shot - Wounded/Injured,39.1395,-84.4962,1.0,0::17,0::Teen 12-17,0::Male,,0::Injured,0::Victim
716531,2016-12-01,Pennsylvania,Allentown,0,0,"Institution/Group/Business||Non-Shooting Incident||School Incident||Gun at school, no death/injury - elementary/secondary school||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)",40.5741,-75.4631,1.0,0::14,0::Teen 12-17,0::Female,,"0::Unharmed, Arrested",0::Subject-Suspect
716194,2016-12-01,Ohio,Dayton,1,0,"Shot - Dead (murder, accidental, suicide)||Defensive Use||Defensive Use - Victim stops crime||Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator||Drug involvement",,,1.0,0::47,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Unharmed||1::Killed,0::Victim||1::Subject-Suspect
716649,2016-12-01,Rhode Island,Pawtucket,0,1,Shot - Wounded/Injured,41.8927,-71.3722,1.0,,1::Adult 18+||2::Adult 18+||3::Teen 12-17,0::Male||1::Male||2::Male,,"0::Injured||1::Unharmed, Arrested||2::Unharmed, Arrested||3::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect
717350,2016-12-01,New York,Newburgh,0,0,Non-Shooting Incident||Drug involvement||Possession of gun by felon or prohibited person,41.5189,-74.0354,2.0,0::37,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
871380,2016-12-01,Maine,Bangor,0,0,Non-Shooting Incident||ATF/LE Confiscation/Raid/Arrest||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person,44.8208,-68.7986,7.0,0::53,0::Adult 18+,0::Male,,"0::Unharmed, Arrested",0::Subject-Suspect
717362,2016-12-01,New Jersey,Camden,0,1,Shot - Wounded/Injured,39.9049,-75.1019,1.0,,,,,0::Injured,0::Victim
728272,2016-12-01,Tennessee,Murfreesboro,0,1,Shot - Wounded/Injured||Drug involvement,35.8573,-86.3607,1.0,0::25||1::19,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Injured||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect
717366,2016-12-01,South Carolina,Seabrook,0,1,Shot - Wounded/Injured||Accidental Shooting||Accidental/Negligent Discharge||Self-Inflicted (not suicide or suicide attempt - NO PERP)||Cleaning gun,,,1.0,,,0::Male,,0::Injured,0::Victim
